User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
ShaunaInShambles,hehe,Iron 2,Flex,0.6346,3.8,11.7368,27.4
GlowFin,lol,Bronze 1,Duelist,0.7943,1.6,10.7755,19.0
emsocean,8384,Iron 2,Sentinel,0.6741,6.6,9.1029,18.0
GandorfThaMusty,NA1,Bronze 2,Duelist,0.9632,5.6,6.3328,29.4
oogaboogaman,1109,Iron 3,Initiator,0.8247,6.6,9.2534,57.6
mit,1926,Bronze 2,Duelist,1.0732,5.2,17.3458,28.2
TopHeroism,123,Bronze 3,Flex,NaN,NaN,NaN,NaN
RoxasIslas,0013,,Controller,0.5595,3.4,19.7391,32.6
ToasTwp,9798,Platinum 3,Flex,2.0625,8.0,28.9474,44.0
BigJigs,1918,Bronze 3,Duelist,0.7743,3.6,9.4277,20.8
konzyy27,4940,Iron 3,Initiator,1.2322,4.2,8.4444,16.2
LethalLegend19,NA1,Bronze 3,Flex,1.7429,5.3333,15.4034,28.3333
OGSam,5318,Silver 1,Initiator,0.9913,3.4,3.3333,13.4
GodlyDestiny10,7531,Iron 1,Flex,0.3144,4.4,0.0,0.6
Silk,3159,,Duelist,1.0267,4.6,9.738,34.0
InstalockSova,DartZ,Gold 3,Flex,1.3846,9.0,12.9032,43.0
せんぱい,Rat,Bronze 1,Duelist,1.5678,2.6,11.1787,37.2
MuscleManGaming,BRUH,,Flex,0.5882,9.0,7.5758,28.0
chu,6816,Diamond 1,Duelist,1.3149,3.4,19.584,31.4
PBaba,4421,,Flex,2.0909,4.0,0.0,0.0
honeytbear,mommy,Bronze 3,Sentinel,0.9851,5.2,24.1344,21.8
Elvaan21,NA1,Bronze 3,Flex,0.25,1.0,33.3333,3.0
LivinTheArchLife,CADC,Silver 2,Duelist,0.7552,5.0,8.5102,13.4
JamesDaLIama,4928,,Flex,1.6,3.0,7.3465,20.0
krook,3337,Bronze 3,Flex,NaN,NaN,NaN,NaN
imperviously,NA1,Gold 2,Controller,1.0096,6.8,20.9601,51.0
Grinj,6094,Bronze 3,Flex,0.3333,0.0,30.7692,32.0
RATBOI,2478,Bronze 1,Flex,1.0141,3.4,14.976,16.4
bently,6512,Gold 3,Duelist,1.2186,3.0,14.7544,50.6
Hysteria,9401,Bronze 2,Initiator,2.1907,3.4,9.1649,25.0
Reece,5031,Silver 1,Flex,1.36,2.0,0.0,0.0
NotUnfound,3307,Iron 2,Sentinel,1.5202,3.4,11.4733,27.4
TheSlasher,niqqv,Iron 1,Duelist,1.0398,2.4,11.7969,9.2
Yays stepsis,6969,Silver 2,Flex,NaN,NaN,NaN,NaN
SashimiRoll,3968,,Initiator,1.2291,6.2,9.1515,30.4
ur anus,asdf,Bronze 3,Flex,0.4286,8.0,8.5714,57.0
StardentAegis,n0va,Bronze 3,Flex,NaN,NaN,NaN,NaN
KUSHKINGLING,420,Silver 2,Flex,NaN,NaN,NaN,NaN
KH4IRU,5353,Bronze 2,Duelist,1.162,6.2,12.9902,46.2
bbgirl69420,NA1,,Flex,1.9995,6.75,1.6678,14.75
OwO,9323,Gold 1,Sentinel,0.6518,3.4,9.5434,21.0
Jon,777,Silver 3,Flex,1.1212,1.8,23.9583,11.8
Dinotoast5678,1566,Iron 2,Flex,1.0,7.0,5.618,31.0
glaucoma369,NA1,,Flex,0.0,0.0,0.0,6.0
Eleven,Flame,Bronze 1,Initiator,0.9014,7.2,15.7506,45.4
roastpistachio,CF2,Bronze 3,Flex,0.4286,7.0,11.4286,35.0
Asplengraiumbaen,32344,Bronze 2,Flex,0.8205,4.5,19.0559,37.5
XSET Leon,isuck,Diamond 2,Flex,1.1741,1.5,34.4455,21.0
GrayHawk,9182,,Flex,NaN,NaN,NaN,NaN
Stevv,7087,Bronze 1,Duelist,1.6256,4.0,16.483,31.6
HavocNick,3045,Iron 2,Flex,0.5,0.0,9.0909,12.0
ajaayan09,7855,Silver 1,Duelist,1.8848,4.0,22.0401,24.6
Shadyeu,5194,Iron 1,Duelist,0.3132,2.0,10.3734,20.8
SxgeBxho,4097,Iron 1,Flex,0.6471,3.0,12.5,8.0
rektroppp,satan,Bronze 1,Initiator,0.9001,9.4,7.632,27.2
pimpzaddyp,400,Gold 3,Flex,1.1876,7.2,13.7195,62.4
ABG tendousatori,vyp,Gold 1,Flex,0.9524,10.0,0.0,0.0
kori,kuma,Silver 3,Initiator,1.5245,5.4,15.7998,25.8
Sharp Edge,3141,Iron 3,Flex,0.6603,5.8,8.3889,33.8
YoAnsh,5777,Bronze 1,Duelist,1.2617,3.0,7.491,37.0
shanks,ily,Gold 1,Duelist,1.6083,1.8,21.1718,33.8
Philibe,2021,Silver 3,Flex,3.5,1.0,0.0,18.0
montres,8412,Bronze 1,Flex,NaN,NaN,NaN,NaN
Purlo,1111,Bronze 3,Flex,1.7778,7.0,0.0,0.0
lexie,6348,,Flex,1.0909,3.0,30.2326,21.0
hijo,4919,Bronze 3,Duelist,0.7681,3.4,13.0817,38.8
CostcoRocks,quach,Silver 2,Flex,0.8125,6.0,25.8065,60.0
MrMemes,6735,Iron 2,Duelist,0.7406,2.4,17.0433,25.0
Hades,4651,Bronze 3,Initiator,1.0904,4.6,22.0487,60.2
yeahyeah,getem,Iron 3,Flex,NaN,NaN,NaN,NaN
Exoticツ簡単,HVXG,Silver 1,Flex,1.2,1.0,21.4286,13.0
Moonchildthings,MJW,,Flex,0.0,0.0,0.0,5.0
BomberBoi223,9465,Bronze 1,Flex,0.6662,2.2,7.5409,42.6
phia,8494,,Initiator,0.8811,3.2,0.0,0.0
Marshen,1466,,Sentinel,0.7105,3.6,17.0588,28.6
burger,love,Bronze 2,Flex,0.8945,8.0,11.2946,39.8
emma,pizza,,Duelist,0.8419,5.0,10.8495,17.8
SummerMelody,7337,,Flex,NaN,NaN,NaN,NaN
GenoPsydal,7211,,Flex,0.7778,10.0,14.2857,23.0
spicy,Foods,Silver 2,Controller,1.0543,4.2,16.435,22.6
Seraphina,9619,,Initiator,1.1135,4.2,10.8853,14.6
Mistake,3452,Iron 3,Initiator,1.1732,4.4,6.5703,30.4
Monke,Ballz,Iron 2,Flex,0.9208,4.8,21.1691,33.4
blues12,4531,Platinum 1,Duelist,0.7969,5.4,17.5354,35.4
RangerMexipino,1337,Bronze 2,Flex,1.8667,2.0,14.1026,40.0
PaulPardi,217,Bronze 1,Flex,NaN,NaN,NaN,NaN
BigSausagePizza,QA30,Gold 1,Initiator,0.8505,5.2,6.4992,43.2
Noé,Vamp,Bronze 3,Flex,1.2857,2.0,14.2857,34.0
Rolee,4577,Gold 1,Duelist,1.3636,3.4,14.1868,28.8
Cutbox,7328,Bronze 3,Flex,1.1843,4.4,14.4254,28.6
Kambo,Gambo,Silver 2,Flex,1.2,7.0,15.873,25.0
IDontBuySkins,8632,Silver 3,Flex,1.3324,8.2,17.4459,21.6
the phantom,7047,Iron 2,Duelist,1.0895,2.4,12.5034,22.6
Poodychaunce,NA1,Iron 3,Flex,1.1135,8.8,3.3333,10.4
L4MPS,L4MPS,Gold 3,Initiator,0.7034,10.6,9.4727,39.0
Aidzzz,123,Silver 1,Duelist,0.9208,3.6,13.7525,22.2
n0Ob0212,NA1,,Flex,0.9314,10.0,2.1277,6.0
never pivot,kale,Gold 1,Flex,1.0396,8.0,2.6743,21.8
Amazheng,NA1,Gold 1,Sentinel,0.8089,2.6,30.4097,51.4
DaCucch,NA1,Silver 1,Controller,2.1244,4.0,21.0631,8.6
MsPinksMommy,3586,Bronze 3,Flex,1.221,3.8,2.0,4.6
Eli1212,NA1,Bronze 1,Flex,1.0458,6.2,10.293,52.0
pocahontas,1596,Gold 1,Duelist,1.0235,3.6,17.0449,31.2
Im Sorry,6757,Silver 2,Flex,0.75,4.0,19.5652,64.0
SimonSezRUFF,NA1,Bronze 2,Flex,2.25,1.0,12.5,14.0
Stxrmy,0000,Platinum 1,Controller,0.9524,5.2,18.7376,68.6
kkntto,1171,,Flex,1.0,2.0,0.0,5.0
Birdie,4765,Bronze 1,Flex,NaN,NaN,NaN,NaN
elizabethh,2810,,Flex,0.8,1.0,4.5455,13.0
Kyker,6308,Bronze 1,Sentinel,1.0693,5.0,10.505,45.6
morax,8760,Iron 2,Controller,0.8335,2.4,11.0794,43.8
StarizM,R301,Gold 1,Flex,NaN,NaN,NaN,NaN
Night Fury,6633,Iron 3,Initiator,0.7253,5.0,9.7238,46.2
booger420,6969,Bronze 3,Initiator,1.3441,4.4,21.2709,36.6
Figgles,2933,Bronze 3,Sentinel,1.1654,3.0,12.3609,43.6
Husk,5129,Bronze 2,Flex,0.6474,4.8,9.433,31.8
OyaOya,2122,Bronze 1,Flex,1.4857,3.8,5.5251,29.0
RyantheLion,047,Platinum 2,Sentinel,1.3033,4.4,11.1888,41.2
Donnie,Raf,Silver 1,Duelist,1.1249,3.0,18.8155,29.4
DEMARHUNTER1,6076,Bronze 1,Flex,NaN,NaN,NaN,NaN
Crush,6749,Bronze 1,Sentinel,1.3326,2.6,25.7178,37.2
LightlyPickled,hehe,Iron 3,Sentinel,0.6815,6.6,8.461,19.2
therealbaldjamin,NA1,Silver 3,Flex,2.6,3.0,15.5556,24.0
ChrisUseda,NA1,Silver 1,Flex,2.5,2.0,0.0,0.0
Asta,001,Diamond 3,Flex,0.7056,2.0,14.7719,21.3333
Arthadox,8375,Iron 3,Sentinel,1.0894,4.4,10.2594,8.0
Rehxy,1111,Bronze 2,Flex,1.0,4.5,20.3572,37.0
ry6read,4855,,Duelist,0.5465,3.2,4.2889,1.4
DarkBloodwell,NA1,,Sentinel,0.6772,4.0,5.1465,21.8
itsMeJohn121,7719,,Duelist,0.7877,3.4,8.0473,15.4
PlayBoiCartiBF,9413,,Initiator,1.182,5.2,13.4689,29.6
Cxsper123,NA1,Bronze 2,Duelist,1.464,3.2,16.2876,30.0
cardinals29,NA1,Bronze 2,Flex,1.7857,8.0,22.3881,53.0
Jason,5400,Gold 1,Flex,0.4762,9.0,0.0,0.0
mattdembs12,NA1,,Flex,NaN,NaN,NaN,NaN
LogiB123,1915,,Flex,NaN,NaN,NaN,NaN
Shift,Death,Silver 1,Duelist,1.0714,5.2,12.6125,57.6
cheerios,2595,Silver 1,Duelist,1.7162,3.6,19.6921,16.6
exiledXjager,7813,,Flex,0.0714,0.5,16.6667,3.0
0uken,Maddi,Platinum 1,Controller,0.644,5.2,15.5355,28.0
LightlyPickled,hehe,Iron 3,Sentinel,0.7373,8.0,10.4853,19.2
XLY,9874,,Flex,0.8476,3.6,13.5701,24.4
PugKingGames,2351,Bronze 2,Sentinel,0.4949,5.2,10.9642,39.6
Shadow8753,NA1,Silver 2,Duelist,1.6952,3.6667,7.4105,23.3333
Moonn,zen,Bronze 1,Flex,NaN,NaN,NaN,NaN
LightlyPickled,hehe,Iron 3,Sentinel,0.6404,7.25,9.2605,19.75
Blazen,42069,Bronze 1,Flex,0.7241,9.0,0.0,0.0
iamthegemini,NA1,Iron 2,Initiator,0.972,7.4,10.2769,38.0
GeneralNutBuster,5710,Bronze 2,Sentinel,1.3965,4.6,10.4694,1.8
周杰伦小迷弟,666,Iron 3,Duelist,0.7223,3.8,8.0986,27.2
mrmuffin,2301,Silver 1,Sentinel,1.1807,4.0,33.1892,22.4
pepeisgoo,5387,Silver 1,Initiator,0.8674,4.0,21.4604,31.4
Dekayツ,0001,Bronze 3,Duelist,1.1023,3.4,19.1013,18.2
ItVastyTK,7594,Bronze 1,Initiator,0.5975,4.8,7.4035,31.8
drxpaveli,00000,Bronze 2,Flex,NaN,NaN,NaN,NaN
Rotating ぷ,Fast,Gold 3,Duelist,1.1883,4.8,8.7333,42.6
Krusher,5551,,Flex,1.4792,1.5,16.3059,19.0
TaxFraudNotFound,Felon,Silver 1,Flex,NaN,NaN,NaN,NaN
Hedey,NA1,,Flex,0.6028,5.4,0.0,0.0
Beamingconjuror,NA1,,Flex,1.3059,5.4,13.1031,39.8
FriedChmkn,NA1,Iron 3,Flex,NaN,NaN,NaN,NaN
Legendary Member,007,Platinum 2,Flex,1.1616,5.4,21.3966,61.2
esk,3540,Bronze 2,Flex,NaN,NaN,NaN,NaN
milk ツ,mwah,Silver 3,Flex,NaN,NaN,NaN,NaN
bSNAPP,1337,Platinum 2,Flex,1.0,5.8,7.4265,34.8
Juice,cutie,Silver 2,Flex,0.3333,1.0,25.0,18.0
LOTU Fuchs,PR90,Iron 3,Initiator,0.8286,3.6,3.2896,39.6
Dequvias,3762,Bronze 1,Duelist,1.0451,4.0,17.1172,45.8
doot,dooty,Bronze 1,Sentinel,0.8508,7.0,12.7059,10.2
impostor,meow,,Flex,0.8671,5.0,6.1654,4.8
Comfocosmos,1989,Iron 3,Flex,0.5898,6.8,2.5345,16.8
wuwi3,sh4rk,,Flex,NaN,NaN,NaN,NaN
JakeColo,2051,Bronze 1,Controller,1.2319,5.0,6.9938,32.6
ValiantJSX15,1046,Bronze 1,Flex,1.0,4.0,5.5556,24.0
undercoatbilly,3319,Bronze 3,Initiator,1.0295,7.6,12.5156,28.2
xNathTzZyyy,8722,Bronze 2,Duelist,0.7947,3.2,14.218,27.8
Aunrhi,T2P,Silver 1,Flex,1.6667,1.0,16.2791,24.0
Nayiar,8977,Gold 1,Sentinel,1.0538,5.0,4.3373,7.4
zioNz,6389,Gold 2,Duelist,1.1,0.4,11.0082,17.6
PikachuOn1c3,NA1,Iron 2,Duelist,0.8368,2.6,9.3587,37.8
holeeshiii,NA1,,Flex,1.2,5.0,0.0,0.0
AyeYoRyan,5443,Iron 2,Flex,0.0,5.0,6.6667,36.0
Mom,9098,Platinum 1,Duelist,1.1069,2.4,22.5749,28.6
ria,1426,,Flex,0.5625,4.0,11.2903,9.0
Kaleidoscopic,RGB,Bronze 2,Initiator,0.7797,3.8,10.6194,46.8
Qingshenyiwang,NA1,Bronze 2,Duelist,0.7942,4.8,14.3724,30.8
Wicked Rood,NA1,Bronze 1,Controller,1.3189,3.6,7.476,13.4
JanitorJ,3167,Silver 1,Flex,0.8357,5.0,8.3333,4.5
Robbery,7666,Bronze 2,Flex,1.5749,3.6,17.9228,47.4
rimuru,thigh,Bronze 2,Duelist,0.7822,2.4,26.6097,37.4
flanky,8889,Bronze 1,Flex,0.4615,1.0,9.5238,24.0
Mantiz,3924,Bronze 3,Controller,1.2405,6.8,13.8196,30.6
hidad,0420,Iron 1,Flex,1.2626,2.75,20.7971,20.5
Sho,UwU,,Initiator,2.0014,9.0,19.0966,31.2
leaf,milf,Bronze 1,Flex,2.3636,5.0,19.4805,36.0
CaseyDhue,2797,Bronze 2,Duelist,1.0896,7.4,10.1966,68.2
EEL3,NA1,,Flex,0.5385,3.0,2.3256,38.0
BlkJordan,6434,Iron 3,Flex,0.2381,7.0,9.4595,31.0
Rimsifyyy,NA1,,Sentinel,1.2429,5.0,8.9818,12.2
BlueBannaBread,47196,Iron 3,Flex,0.7025,4.8,12.6023,39.4
SuRpreme13,3316,Iron 1,Flex,NaN,NaN,NaN,NaN
ConIsOp,8968,Platinum 3,Flex,NaN,NaN,NaN,NaN
TicketsP1easeGuy,NA1,Bronze 3,Flex,0.3846,0.0,5.0,18.0
DJBOSS19,2829,Iron 2,Sentinel,1.1527,4.6,13.788,17.4
Domシ,1017,Platinum 3,Flex,0.8106,6.3333,10.068,22.0
Alatir,4533,Iron 1,Flex,0.6429,7.0,15.2174,40.0
zoinkedaf,3281,Silver 1,Sentinel,0.4443,3.4,12.1408,27.2
FalconFinity,5737,Silver 2,Flex,0.4828,7.0,0.0,0.0
ShinzoAbe,6548,,Flex,0.2,3.0,5.5556,36.0
TripOnDeez,Nutz,Silver 3,Controller,1.1967,3.4,18.2056,40.0
AleksiThorson,8084,,Flex,NaN,NaN,NaN,NaN
Provalone,9940,Platinum 3,Flex,0.9805,8.0,6.6873,20.8
keely071,9100,Iron 3,Flex,0.8998,7.0,10.0,2.6
Robbaric,8448,Gold 1,Initiator,0.9167,2.0,12.6974,11.0
SFsparky,3798,,Duelist,0.6495,2.6,25.2009,9.2
eugene,4569,Bronze 2,Flex,3.0,0.0,40.0,6.0
quirofilia,333,Bronze 1,Flex,1.0606,4.3333,13.1135,30.6667
DarkBot,7108,Iron 1,Duelist,0.6273,3.6,11.3889,31.8
Alexiify,3480,Gold 2,Flex,4.1786,3.5,16.1626,21.0
Mumosh,2764,Iron 3,Controller,1.3133,5.6,6.7141,31.2
TheDuckKid,Quack,Iron 3,Flex,2.8824,6.0,20.0802,30.0
SnowBladeFrost,3267,Iron 1,Flex,0.6919,5.2,4.0,3.2
Horacio Arrruda ,NA1,,Duelist,0.7479,3.2,11.3273,23.0
surreel,1010,Bronze 2,Duelist,1.6458,2.0,28.4475,27.4
SonicDylan1,6862,Silver 1,Flex,NaN,NaN,NaN,NaN
MecqTato,5257,Iron 1,Flex,0.7368,4.0,0.0,0.0
reidwtf,6928,,Duelist,1.4019,3.2,10.3759,8.2
Pablito,alone,Bronze 2,Flex,0.9578,5.2,9.4919,40.0
Kunifer,东东21,Iron 3,Initiator,0.4709,6.0,9.4411,23.4
ABG amelia,boba,Gold 1,Flex,NaN,NaN,NaN,NaN
DrippyFade,hello,Bronze 3,Duelist,1.3571,1.4,21.1365,22.0
Nociception,5086,,Duelist,0.9753,4.4,10.504,23.0
mas,3330,,Flex,2.8571,5.0,0.0,0.0
Panda,Ines,Silver 1,Flex,NaN,NaN,NaN,NaN
CllaP,osu,Gold 1,Flex,1.4286,5.0,22.807,20.0
jstN0body,5300,Iron 3,Flex,0.6471,5.0,24.3243,48.0
Door,hinge,Bronze 2,Flex,NaN,NaN,NaN,NaN
Akeno,Titan,Silver 2,Flex,NaN,NaN,NaN,NaN
Sop,7116,Iron 2,Duelist,0.6005,3.4,13.5152,9.0
JWalk,2323,Platinum 1,Sentinel,0.803,3.8,18.5427,31.2
Bombastic,2650,Iron 2,Duelist,1.3482,2.2,18.9665,22.8
lightkeys,5427,Iron 2,Initiator,0.6771,4.2,18.9935,39.8
MulletFlow,6969,Bronze 2,Duelist,0.6543,5.4,13.5079,30.2
MattyBoi,6555,Bronze 2,Flex,2.4,1.0,16.2162,19.0
SSG Tahi,S1000,Silver 2,Flex,1.1106,4.8,15.0695,44.0
Sicilian,4523,Iron 3,Flex,NaN,NaN,NaN,NaN
MT sasquatch,2727,Diamond 2,Flex,0.8602,1.0,0.0,0.0
ThatTimothyGuy,NA1,,Initiator,0.6561,6.2,13.5111,48.4
TwoStep,5266,Bronze 3,Flex,NaN,NaN,NaN,NaN
clipxi,999,Bronze 3,Flex,NaN,NaN,NaN,NaN
Scubasteve218,6906,Bronze 1,Duelist,0.802,2.4,4.881,16.4
zerroo,8689,Iron 2,Duelist,1.8,3.6667,15.43,82.3333
WintersBite,5796,Iron 3,Initiator,1.122,6.4,12.7429,51.0
HamArlert,3452,Silver 1,Controller,2.13,1.2,21.7403,15.6
ipcqx,phila,,Duelist,0.4653,1.6,12.7907,13.4
Lxck,0001,Gold 1,Flex,1.732,11.6,0.0,0.0
janjan,7110,Silver 1,Flex,NaN,NaN,NaN,NaN
3060gpu,1505,Iron 3,Flex,0.25,1.0,0.0,7.0
CMBullseye,NA1,,Duelist,1.1075,4.8,8.0745,23.0
wolfenstogen,4328,Bronze 3,Flex,1.125,6.0,0.0,0.0
YUHMUDDUH,DTB,Iron 3,Flex,NaN,NaN,NaN,NaN
On Baby,Zoo,Gold 1,Flex,NaN,NaN,NaN,NaN
juju,7403,Iron 3,Controller,0.5583,5.0,14.9385,49.4
shawty,999,Silver 2,Flex,NaN,NaN,NaN,NaN
Daa,111,Silver 3,Initiator,1.2454,8.2,14.9779,41.2
Vigilwyd,Slat,Silver 3,Duelist,1.1677,7.0,22.4778,35.6
marley,69420,Bronze 2,Duelist,0.9994,3.4,11.7118,29.6
LittleDazzle,8886,,Flex,0.8812,2.6,3.9671,8.4
Evangelist,White,Silver 2,Initiator,1.3001,3.8,23.6251,21.4
his sage,joyce,Silver 3,Flex,2.1053,3.0,0.0,0.0
birdcapt,6268,Bronze 3,Duelist,0.6421,4.0,13.8881,60.2
Vanity,00000,Silver 2,Flex,1.0769,1.0,16.6667,17.0
Netlix,NA1,Iron 1,Flex,0.5,4.0,14.2857,55.0
Lupe,8758,Silver 3,Flex,1.4118,8.0,0.0,0.0
SweatyFD,8107,Bronze 2,Flex,1.2764,6.4,8.0936,2.8
toothelu,5656,Bronze 2,Duelist,0.9613,4.8,8.8843,24.8
espada,007,Gold 2,Flex,1.63,1.4,10.5974,21.4
I am NUBE,5094,,Flex,0.7143,5.0,25.0,23.0
Alstroemeria0,5112,Bronze 1,Flex,0.5294,12.0,4.6512,33.0
MurasaKiki,4031,Iron 3,Flex,0.6078,4.2,7.4285,17.4
SH1LL,3368,Bronze 2,Duelist,0.9822,2.4,13.5899,30.8
Rubus,Vice,,Flex,1.1667,4.0,13.8889,10.0
MJLM49,1226,Silver 1,Flex,1.2072,4.6,14.4455,32.2
Rainbojumper,NA1,,Flex,3.0,1.0,14.2857,7.0
Swey,7160,Iron 1,Duelist,0.7282,1.2,11.2885,16.2
Toxic,4921,,Flex,0.1429,1.0,11.1111,4.0
hanakowo,NA1,,Flex,NaN,NaN,NaN,NaN
Swerv77,6168,Bronze 2,Flex,0.5172,8.0,0.0,0.0
lampi,3389,Silver 2,Flex,0.6667,1.0,25.0,6.0
this is cao,NA1,,Sentinel,0.2824,2.8,5.3148,14.8
pinkneet3,8890,Silver 1,Flex,NaN,NaN,NaN,NaN
GeckoGiggles,2071,Bronze 2,Flex,1.0132,4.6,10.3163,35.4
TGMASSAULT,6649,,Sentinel,0.8241,9.0,0.0,0.0
Afr0human,4205,Iron 2,Controller,0.9043,4.8,9.313,12.4
Junik,Bum,Gold 1,Flex,1.3333,0.0,25.8065,33.0
gemgamer1112,2523,Iron 3,Flex,1.2105,6.0,0.0,0.0
LILBURG17,7479,Bronze 1,Flex,0.8,6.0,8.3333,11.0
Lephyx,l07,Iron 3,Duelist,0.877,5.6,0.0,0.0
Zoroツ,11111,Silver 2,Flex,1.8571,4.5,10.8017,25.5
CrisisAversi0n,6615,Platinum 1,Initiator,1.0049,7.4,16.2761,62.6
Sharkwavee,NA1,Gold 3,Flex,0.7706,6.0,18.3736,30.0
Mely,7289,Bronze 2,Flex,NaN,NaN,NaN,NaN
blublly,5850,Bronze 3,Initiator,1.1166,2.8,15.5804,20.8
sadbarbeque,0713,Silver 2,Flex,0.9733,1.4,24.038,9.2
itshabibi,poobs,Gold 1,Flex,0.7619,9.0,0.0,0.0
910409,9207,Platinum 1,Flex,0.8842,3.4,18.3791,25.2
JAYZE,8104,Bronze 3,Flex,0.5,2.0,13.5135,24.0
MirukiTea,Milky,Iron 2,Flex,1.0881,3.4,18.4865,24.0
Dtmoseley21,TTV,Silver 1,Initiator,1.1603,9.6,11.6519,47.4
Krave,mum,Bronze 3,Sentinel,0.9274,4.2,6.239,15.8
Swatings,8250,Silver 3,Duelist,1.3869,3.2,12.412,11.2
His Kitten,3209,Iron 3,Flex,0.9554,3.0,13.7879,42.5
HolySans37,6249,Bronze 2,Initiator,1.0954,4.6,8.4661,75.2
MrLlama,Llama,Bronze 1,Flex,1.7692,3.0,15.3846,63.0
smokydabear710,8078,Bronze 1,Duelist,0.6963,4.4,7.416,49.8
mommylonglegs,ferda,Bronze 3,Duelist,0.6856,3.8,19.3492,31.0
gdrees,110,,Initiator,1.4367,1.8,27.2035,19.4
wai,Jia,Gold 2,Flex,0.8333,3.5,12.4474,45.0
mcduu,9330,Bronze 1,Flex,1.2222,4.0,21.6216,27.0
Idksenpai,9165,Bronze 3,Duelist,1.2969,3.0,7.1653,16.8
ReanuKeevesss,NA1,,Flex,0.6622,6.2,24.5786,25.6
Skittleless,ily,Bronze 3,Flex,1.4444,5.0,22.2222,24.0
Zenitsu,dmslr,Silver 2,Flex,0.9618,2.4,15.0598,21.4
YourTrash9876567,6621,Bronze 1,Flex,1.0,4.0,27.2727,22.0
YTMreaperx,Toxic,Bronze 1,Duelist,0.4989,2.6,5.0556,8.4
Bob Pigglebottom,4505,Bronze 3,Duelist,1.472,5.2,10.198,34.6
JC2 OkItsJaeJae,5676,Bronze 2,Flex,1.3913,7.0,0.0,0.0
fatass0443,9471,,Flex,1.5,1.0,17.7778,13.5
JosuueOK,6058,Bronze 1,Initiator,0.8462,5.0,2.5,10.8
snowbloom,snow,Bronze 1,Duelist,1.3517,4.2,12.56,31.2
DerankEnthusiast,NA1,Silver 2,Controller,0.9063,3.6,13.6048,45.8
shon,shrt,Bronze 1,Flex,0.5,10.0,0.0,0.0
RATsukika,4772,Bronze 3,Initiator,0.6827,7.0,14.3557,40.0
Positivgorilla,9460,Bronze 1,Flex,0.6588,7.6,10.3899,58.0
Dingo,8059,Bronze 2,Duelist,1.6943,5.2,12.3184,25.0
IchiSoju,Soju,Iron 2,Initiator,0.3346,5.2,18.619,19.6
Ray469,NA1,Bronze 3,Duelist,1.7435,5.8,9.9164,42.0
0rbital,9455,,Flex,0.648,1.6,10.3755,25.2
yoshi,4300,Iron 2,Controller,0.7167,2.8,6.3302,18.4
joli,brrr,Bronze 3,Flex,NaN,NaN,NaN,NaN
BoobLover69,Boob,Diamond 1,Flex,NaN,NaN,NaN,NaN
allon,queef,Bronze 3,Flex,NaN,NaN,NaN,NaN
TrendFighter,3688,Bronze 2,Controller,0.4772,4.8,14.3884,32.6
Potatogod,6969,Iron 1,Flex,0.2308,1.5,3.7037,19.0
BurgGolf,Burg,Gold 1,Flex,1.337,6.6,18.7931,24.4
FGC Magma,1683,Bronze 3,Duelist,1.2178,2.2,13.1587,11.8
waterbug,4883,Silver 1,Initiator,0.5793,5.6,12.0978,46.0
p3nguinz,2003,Bronze 1,Flex,1.1399,3.4,9.4436,26.8
haydensvalo,1569,,Flex,0.7143,1.0,28.5714,19.0
Domシ,1017,Platinum 3,Flex,0.756,5.6,11.2075,32.8
REZZ,0009,Silver 2,Flex,0.6,1.0,0.0,0.0
Pheonixlegend11,NA1,Iron 1,Duelist,1.0028,5.4,12.1282,45.8
UhNo,1596,Gold 2,Flex,0.9772,4.2,32.4382,46.8
SubParTryhardTTV,0511,Silver 3,Flex,NaN,NaN,NaN,NaN
DarkAsNight20,NA1,Silver 2,Flex,2.8033,1.2,12.6237,22.2
Rhomani,RHO,Gold 2,Flex,1.2349,2.6,21.3785,41.2
Buckborogue,1204,,Duelist,0.9228,4.6,6.297,18.6
CoalmandertheG,NA1,Iron 3,Flex,NaN,NaN,NaN,NaN
WaywardBungChow,Blac,Bronze 3,Flex,0.6214,5.4,7.526,43.2
Bug23,NA1,Iron 3,Initiator,0.8506,5.6,7.6116,22.6
lukewarm,7738,Bronze 2,Flex,1.1185,5.6667,18.1696,34.0
jams,gooby,Silver 2,Duelist,1.5,1.4,9.2221,16.6
Trap Lord Dash,NA1,Gold 1,Flex,0.72,6.0,0.0,0.0
Stegohsawrus,1205,Bronze 3,Flex,0.375,10.0,15.1515,61.0
JDUBOnFN,2387,,Flex,1.9,1.0,31.4286,25.0
自 分,chill,Bronze 1,Flex,0.6,1.0,22.2222,26.0
i miss her,rem,Bronze 2,Duelist,0.3802,1.2,19.6602,26.2
Odinn,1493,Bronze 2,Initiator,1.0234,5.8,5.8971,15.0
iShoot4fun,2812,Silver 2,Flex,1.3778,4.0,18.069,34.2
Lucky,Booty,Iron 3,Flex,NaN,NaN,NaN,NaN
mrbunnyoof,9042,,Flex,1.1667,7.0,8.8889,29.0
KaioKenn,2420,Bronze 2,Controller,0.7642,3.4,10.8381,36.6
BigBittyBustin,3312,Bronze 2,Flex,0.9231,4.0,13.1579,27.0
Touché,8743,Bronze 1,Flex,NaN,NaN,NaN,NaN
killax762x39,1552,,Flex,1.6154,5.0,14.5833,22.0
gaymer,yay,Silver 2,Flex,NaN,NaN,NaN,NaN
