User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
orenjitAko,ornge,Diamond 2,Flex,1.0311,4.6,22.8229,48.6
Farz,3304,Immortal 1,Duelist,0.7005,2.6,9.4554,14.6
spiffy,ratio,Diamond 2,Flex,0.9895,4.2,21.4724,46.2
Gecko,JTR,Diamond 3,Initiator,1.063,9.2,27.6124,54.0
TheBm,NA1,Diamond 2,Controller,0.8135,12.25,17.5522,62.75
kyo,force,Diamond 1,Duelist,1.3139,3.2,20.4158,33.4
Scoot,0001,Diamond 2,Flex,1.0135,6.0,13.8025,53.6
sora,yawn,Immortal 2,Duelist,1.2051,2.8,30.8116,35.0
Froot Loops,phnx,Platinum 3,Flex,0.8678,9.2,21.8641,59.8
back bender,275x2,Platinum 1,Duelist,1.3292,5.4,20.8389,44.0
Thatguy,6646,Platinum 1,Initiator,0.5028,4.6,22.656,27.4
baraka,2140,Diamond 1,Initiator,1.2398,3.8,11.3108,22.2
HYPER,vuku,Immortal 3,Flex,1.7019,4.0,20.7771,43.6
Nex,2708,Diamond 2,Sentinel,0.9948,3.2,22.3739,37.2
nyc,000,Diamond 2,Duelist,1.1427,4.8,13.5985,43.4
QuarterJade,000,Diamond 3,Flex,1.1364,6.0,13.5378,28.4
Sitara,lit,Diamond 3,Flex,1.0006,5.0,22.3686,35.0
LML Squishy,2112,Diamond 3,Flex,1.1095,4.0,12.3531,40.4
Smalls,7761,Immortal 1,Flex,1.2579,6.5,22.3224,39.5
sinful,idgaf,Immortal 1,Controller,1.189,7.2,18.4905,69.6
mitachuz,0000,Diamond 3,Duelist,1.0469,3.8,30.5208,43.2
Seouls,sharx,Iron 2,Flex,1.168,4.0,2.8165,21.2
djshfksdjlafksdh,16783,Platinum 1,Duelist,2.6949,2.6,19.4989,26.8
Aubtin,ApJ,Diamond 3,Flex,0.7204,3.4,22.4998,38.0
devlus,NA1,Diamond 2,Flex,0.995,5.2,16.1063,52.6
Kuragari,3086,Diamond 1,Duelist,0.756,2.4,22.6357,47.0
Roy,8489,Diamond 1,Controller,1.3911,3.8,25.2391,41.4
Ａｒｍｅｎｔｓ,0001,Diamond 2,Flex,1.1794,8.5,19.1614,59.0
lenneo,iwnl,Immortal 2,Flex,0.975,3.6,19.1316,33.4
soy,lmao,Immortal 1,Flex,0.9608,2.0,29.6981,32.0
Yognee,7814,Platinum 2,Flex,1.4746,3.6,8.9438,26.6
kowalskii,simp,Immortal 3,Duelist,0.9064,4.0,22.169,43.6
briant,0000,Immortal 1,Flex,1.0277,1.6,24.516,33.0
GhostOfKyiv,8743,Platinum 3,Duelist,0.861,3.8,6.8774,31.8
1nOnlyApollo,10A,Silver 3,Initiator,1.5358,4.0,22.6937,39.8
Tick,2701,Diamond 1,Sentinel,1.6735,3.4,20.2876,60.2
rei,2013,Diamond 1,Initiator,1.5315,6.0,24.6892,40.4
kira,MA80,Silver 2,Duelist,0.7854,4.6,15.8056,18.6
BOIPES,5372,Diamond 2,Flex,1.2593,7.8,15.3603,47.2
KOS Tetsuya,KOS,Diamond 1,Duelist,1.7077,4.8,14.4482,36.8
connor,4774,Diamond 1,Duelist,0.7737,5.6,7.3756,21.6
Lumber,7436,Diamond 2,Duelist,0.8197,3.2,14.2152,27.8
610Momo,NA1,Platinum 3,Flex,0.8247,4.8,13.2715,32.2
wuhan aimer,4091,Diamond 1,Duelist,1.4947,2.4,15.6054,9.4
JAClemdog,Main,Gold 2,Flex,1.0828,5.4,13.3918,27.0
Kidslug,YOSBI,Diamond 3,Flex,1.5157,3.8,6.0,13.2
Ksie,ggez,Diamond 2,Duelist,0.9873,5.0,19.3467,36.0
KiwiBirb,3210,Silver 2,Flex,0.9954,3.6,5.1937,23.2
Antoun,messi,Diamond 3,Flex,1.1011,4.2,32.0095,34.6
SpideyLicious 우,Jenna,Platinum 3,Initiator,0.9863,6.0,13.7073,52.0
BIG BEEF,HORNY,Diamond 2,Duelist,1.0037,3.0,15.7376,41.0
waifu,sorry,Diamond 3,Sentinel,1.2267,3.6,23.3507,42.6
West,3028,Diamond 2,Controller,0.8425,7.4,23.772,56.2
RedK,alb22,Diamond 1,Duelist,1.0605,5.6,9.331,15.2
TooEpic,deed,Immortal 1,Sentinel,1.3204,1.4,20.0302,21.8
cryptzd,wap,Gold 3,Controller,0.7329,7.2,23.9174,33.6
daf,8446,Immortal 2,Sentinel,1.6407,3.4,21.9891,37.2
Momo,Dummy,Platinum 3,Flex,1.0016,5.0,12.8908,30.8
Tuath Dé,6611,Platinum 1,Duelist,0.9909,7.4,0.0,0.0
xdvalley,8298,Diamond 3,Controller,0.9261,3.6,18.418,25.8
STOP TRYING,FFpls,Diamond 1,Flex,0.5916,2.2,28.7649,28.2
Koya,chuu,Diamond 1,Duelist,1.0677,4.4,12.894,23.2
Jang Joon woo,cutie,Diamond 3,Flex,0.9375,3.0,22.2132,65.5
Mills,412,Diamond 1,Flex,0.7387,6.4,25.7954,33.6
AF1 DUNNGO,AF1,Diamond 1,Duelist,1.0667,6.8,17.8831,30.4
ItsDuck2k,5851,Gold 1,Flex,1.2844,7.4,11.821,85.2
Loxe,3028,Diamond 2,Duelist,1.0518,3.4,35.1548,37.6
HUSH,001,Immortal 1,Sentinel,1.1449,2.0,23.8801,39.8
BlasterBilly1337,NA1,Diamond 2,Duelist,1.5284,3.6,34.8954,47.2
supermonkey314,0000,Diamond 3,Duelist,1.0251,5.2,29.4558,36.8
MRI go1den7,5213,Immortal 1,Initiator,1.3326,4.8,24.8459,35.2
moniker,0001,Immortal 2,Flex,1.6188,3.8,24.416,43.8
Noburu,169,Diamond 1,Duelist,1.2379,4.0,25.8773,36.0
muaaz,5982,Diamond 3,Sentinel,1.0367,2.4,19.8308,30.4
fav,audi,Diamond 3,Flex,0.8611,5.0,28.463,43.4
ゆりか,bri,Diamond 2,Initiator,0.8884,5.0,27.9366,19.2
HEAD CHEF WIZARD,2EZ,Diamond 2,Duelist,1.2193,7.8,18.6199,57.4
 YungDizzz,NA1,Immortal 2,Flex,1.2251,5.2,17.909,52.8
reyeru,8286,Silver 3,Duelist,1.3091,2.0,32.4894,28.4
Zeeby,FPS,Immortal 1,Flex,1.0769,3.0,13.3333,38.0
Husk,LITy,Platinum 3,Initiator,1.2031,8.8,22.6545,48.6
nex,0003,Gold 2,Flex,1.1934,6.6,10.7333,16.4
FlightsCD,0000,Diamond 3,Flex,0.5484,3.8,19.6049,39.2
Hungry White Kid,NA1,Immortal 2,Duelist,0.8381,4.0,22.7147,35.6
Qhuzy,speed,Immortal 1,Sentinel,1.2928,7.2,16.9252,29.4
Sequoia,yikes,Diamond 3,Duelist,0.8818,3.4,18.0523,33.4
Holy Fans,ihy,Diamond 3,Duelist,0.9229,5.6,14.8297,40.8
MeLuu,NA1,Bronze 2,Flex,1.2345,4.0,9.4898,33.0
Banh,777,Immortal 1,Sentinel,1.3137,5.4,11.1602,41.4
Huy,Latte,Diamond 1,Flex,0.6585,8.5,31.875,55.0
FilletCheezStaik,SMURF,Immortal 2,Flex,1.3533,2.8,9.4737,8.0
LaBaBy4U,JAJA,Immortal 1,Initiator,1.3787,6.0,21.3765,23.8
Akashi,1010,Platinum 1,Sentinel,0.6427,3.8,14.5717,12.0
Parison,Aim,Diamond 3,Flex,0.9488,3.2,0.0,0.0
Miros Daddy,D4ddy,Immortal 2,Flex,1.0,7.0,25.0,38.0
TSV GandalfPack,SMOKN,Immortal 1,Duelist,1.2208,4.4,4.8319,13.8
slim,5522,Immortal 1,Duelist,1.2472,3.2,28.1888,35.2
egroF,4004,Gold 2,Sentinel,0.6816,3.2,7.7394,48.0
DIMELO PAPI,0000,Diamond 3,Flex,0.6396,6.2,8.766,51.8
Jenigo,LUFFY,Diamond 2,Duelist,1.1858,2.8,13.93,34.8
Flurry JooG,MEC,Diamond 2,Sentinel,0.879,5.8,11.3885,34.6
Interlaced,1975,Immortal 3,Duelist,1.5537,3.8,0.0,0.0
TheBm,NA1,Diamond 2,Controller,0.9278,11.8,18.7084,61.8
JohnXinaFORCHINA,1738,Immortal 1,Initiator,0.9973,4.2,0.0,0.0
MrSpicy69,6666,Diamond 2,Duelist,1.0832,2.6,30.083,25.0
Mustpower,CARRY,Platinum 3,Sentinel,0.9188,6.4,17.151,28.8
RahulJethnani,8692,Diamond 1,Duelist,0.6505,3.6,19.8238,42.6
Dasher,1709,Diamond 1,Duelist,1.1175,5.6,14.4055,28.6
b N,ttv,Diamond 3,Initiator,1.0682,4.2,12.3684,48.6
effect,9663,Immortal 1,Duelist,1.9309,4.2,18.4669,52.0
PongoYay,2807,Platinum 1,Sentinel,1.1219,4.6,10.5189,43.8
Kise,519,Diamond 2,Sentinel,1.2677,3.8,22.8939,37.0
dinopwn,NA1,Diamond 3,Sentinel,0.6437,9.8,14.6634,33.8
Sliix,1111,Diamond 1,Initiator,0.8224,6.6,23.6111,39.0
noe,pain,Diamond 2,Duelist,1.1202,5.2,21.622,35.4
garjez,3165,Platinum 2,Sentinel,1.7827,1.8,16.3421,27.4
vile,xxx,Diamond 3,Flex,1.4355,5.6,13.2844,49.8
AsapJeffway,MALD,Diamond 3,Flex,1.2441,2.8,26.4176,29.6
khaL,NA2,Platinum 3,Sentinel,1.2014,2.4,23.7785,36.6
D0V3S,MOCHA,Immortal 2,Flex,1.676,5.2,24.1751,37.6
rambð,NA1,Diamond 3,Duelist,1.1661,2.8,19.4649,51.4
suspects,777,Diamond 3,Flex,NaN,NaN,NaN,NaN
Tux,5135,Diamond 2,Duelist,1.1713,6.6,20.6538,57.4
BernardWinkleton,FARD,Immortal 1,Flex,0.7454,6.2,14.7197,54.2
mango,darn,Immortal 3,Flex,1.7428,4.4,35.1552,38.4
n0ths,gosu,Diamond 3,Duelist,1.5159,2.8,19.3865,19.6
arima,3435,Platinum 2,Controller,0.9553,7.6,18.2111,56.8
Eggs,Spicy,Bronze 3,Sentinel,0.8975,6.0,7.9649,9.8
gogeta,1324,Diamond 2,Sentinel,0.8279,6.8,23.3207,26.2
XJAPANESESWAGX,NA1,Diamond 1,Sentinel,1.4875,5.6,11.5776,44.0
1BeG,Hasty,Immortal 3,Sentinel,0.9734,4.6,18.7518,47.4
versa,UwU,Diamond 3,Duelist,1.1172,5.2,22.3644,46.8
Terry,8367,Diamond 3,Flex,1.3,8.0,35.0,36.0
tim beibs,choco,Platinum 3,Duelist,1.2889,3.0,26.4229,51.2
MrLove,6666,Gold 2,Flex,0.8338,5.0,5.0944,28.6
BRISK,muza,Platinum 1,Duelist,1.5042,4.4,16.9444,26.8
Porter,7DEAD,Immortal 2,Controller,1.1204,7.0,26.8637,44.6
Bugaboo,hehe,Platinum 2,Flex,0.8912,5.0,10.1252,31.6
BigMiketyb,2590,Silver 1,Flex,1.1419,6.6,9.0523,33.8
LEGOGIRL22,vee,Diamond 3,Duelist,1.1368,5.4,25.1434,40.4
flare,203,Platinum 3,Duelist,0.9761,6.2,11.0455,41.6
Johan,0413,Immortal 1,Initiator,1.0491,5.6,17.6759,79.4
mania,oppa,Immortal 2,Flex,1.2676,5.0,0.0,0.0
DDLmao,Hmar,Diamond 3,Duelist,0.7775,5.2,32.3331,36.4
frown,0099,Immortal 3,Flex,1.125,5.0,22.8571,55.0
bean,iwnl,Platinum 3,Flex,0.632,5.5,21.5762,41.5
luxiFy,luv,Diamond 2,Duelist,0.7966,5.4,14.32,27.2
Akame,best,Diamond 3,Flex,1.6455,5.0,35.3629,63.6
TheBigPotato,3636,Diamond 2,Flex,1.2939,5.6,13.2673,41.4
273,NA1,Platinum 2,Flex,1.2597,2.6667,23.0383,46.6667
Jomby,NA1,Platinum 3,Controller,0.9466,6.0,5.1613,8.4
one tap tyreek,inluv,Diamond 2,Duelist,1.0947,1.6,0.0,0.0
Ougi,haha,Diamond 3,Sentinel,1.1562,1.8,17.0477,30.4
Ethandvv,2247,Diamond 1,Sentinel,1.1149,3.4,27.1559,41.0
zeref,idly,Diamond 1,Duelist,1.3,0.8,23.4562,18.2
AnimegirlsTTs,SS69,Diamond 2,Duelist,0.8438,4.8,15.2431,54.8
SilentElixer,NA1,Gold 2,Duelist,1.3344,4.8,21.4533,29.6
Duhailis,8282,Diamond 1,Controller,1.295,6.6,24.173,62.4
Aux yungzephyr,42069,Diamond 1,Flex,1.1053,6.0,25.3521,71.0
Jrdi,4993,Gold 1,Flex,1.0643,3.6,18.2041,18.6
080404,zo2,Immortal 2,Initiator,1.5689,4.6,17.2456,69.2
LML Freak,3078,Immortal 1,Initiator,1.0933,7.6,10.845,21.4
EPH Eotl,9281,Diamond 1,Initiator,1.3277,4.2,19.0598,39.6
ryan,null,Immortal 2,Initiator,0.6177,2.8,28.4896,33.6
elavat8d,999,Gold 3,Flex,0.6419,2.6,12.0569,28.0
Tora,777,Immortal 2,Initiator,1.3268,8.8,19.6724,49.0
Bud,9343,Diamond 2,Initiator,0.7661,7.6,19.6357,40.6
Rocky,69696,Platinum 1,Sentinel,2.073,3.2,21.1375,36.4
Yash,1998,Diamond 1,Initiator,1.1753,5.6,25.1715,38.6
updog7,9991,Diamond 2,Flex,1.0667,10.0,33.3333,44.0
DrSitrus,3702,Diamond 1,Initiator,1.5512,6.8,15.6302,42.2
Ri0so,3232,Immortal 1,Flex,1.0585,3.6,18.5878,37.2
NYONZA8DXD838OXD,whyme,Immortal 3,Flex,NaN,NaN,NaN,NaN
nhelly,real,Diamond 3,Duelist,0.939,2.2,22.3395,44.6
dirt,bbno,Diamond 1,Duelist,1.2064,5.2,19.8759,52.8
GO Exifie,Rofl,Diamond 2,Flex,0.9742,4.2,16.7124,26.4
mercenary,nah,Gold 1,Duelist,1.0187,2.0,16.8295,25.8
T1TTyGoBBleR69,Yummy,Immortal 1,Initiator,1.2673,4.4,12.2121,25.2
BuiltDiferente,1636,Bronze 3,Duelist,0.9689,5.8,3.0159,7.8
Shinsu,Baam,Diamond 3,Initiator,1.4036,3.6,12.3181,24.0
MrFutureSkills,NA1,Diamond 3,Flex,1.0699,4.0,20.0678,55.2
Gelo,AIM,Diamond 2,Flex,1.1513,6.6,10.98,31.2
Aspect,8340,Gold 3,Initiator,1.0176,5.0,20.8233,26.6
Jake,gang,Immortal 2,Flex,1.4532,3.4,23.825,38.8
Dexas,5682,Immortal 2,Initiator,1.0358,5.8,18.0227,32.0
Yuta,1031,Diamond 2,Flex,1.116,3.0,5.2381,10.2
s1OreoDeath,LFT,Diamond 3,Duelist,0.9364,6.0,10.8397,32.8
Welfare,Ape,Diamond 1,Initiator,0.7903,6.4,15.321,41.6
cam,ggs,Diamond 1,Duelist,1.0611,3.8,25.1836,50.0
So Tsundere,001,Diamond 3,Initiator,1.2143,5.4,17.0272,35.4
nightmare,XDDDD,Diamond 1,Flex,1.0385,7.0,0.0,0.0
slimbysloo,NA1,Immortal 1,Duelist,1.4492,3.6,29.8182,43.6
Kairos,1589,Diamond 3,Flex,1.0573,2.8,6.3415,7.8
small brain,okay,Gold 2,Flex,1.4286,8.0,0.0,0.0
kuhp,die,Immortal 1,Duelist,1.3508,3.8,19.5525,20.2
Mattyo,0716,Diamond 2,Initiator,0.7478,5.2,23.9067,52.8
yunie,ily,Diamond 3,Flex,0.4417,6.0,15.5117,41.0
ovis,smoge,Immortal 1,Flex,1.468,5.8,9.0302,19.4
END zaedy,0000,Diamond 3,Flex,0.6744,6.5,11.9565,17.0
randallmango,6923,Diamond 3,Initiator,1.6077,8.0,26.3474,60.8
rezx3181,8270,Diamond 3,Sentinel,1.7645,1.8,17.4038,23.4
Jeanquavis,6969,Diamond 3,Duelist,1.4781,3.4,17.1823,40.8
OuOBlue,NA1,Diamond 2,Duelist,0.9396,3.0,21.751,30.6
ilovesnowflakes,3600,Diamond 1,Duelist,0.8121,4.4,17.1482,28.6
Fluffy,simp,Immortal 1,Duelist,1.2813,3.4,18.7034,51.8
Zato1 OST,9951,Gold 3,Duelist,0.9989,3.6,14.7807,30.2
Appa,628,Immortal 1,Sentinel,1.0052,4.4,26.564,42.4
Sher,1256,Diamond 3,Duelist,1.3043,3.0,26.6782,40.6
Vain,7088,Diamond 2,Flex,0.9988,1.8,21.746,22.0
Doggo,0013,Diamond 3,Duelist,1.6953,4.8,23.8578,28.4
Aresツ,kalli,Diamond 1,Flex,0.8941,8.4,10.6809,35.8
ben,9144,Platinum 2,Duelist,0.912,3.8,7.3809,16.8
MK VUNO,0001,Diamond 3,Sentinel,1.2479,2.8,34.5544,42.8
TotallyTyler,gnar,Immortal 3,Flex,1.3072,6.4,3.0508,11.0
KEV,1972,Diamond 3,Flex,0.9973,4.5,8.3333,29.0
phat negg dave,dad,Diamond 1,Duelist,1.0097,2.6,26.4575,42.8
Clqmps,1662,Gold 1,Flex,1.376,4.0,13.273,12.8
Bren,1692,Diamond 3,Flex,1.0936,7.2,21.3473,61.8
RNG bun,sit,Platinum 2,Flex,1.0588,3.8,16.9907,22.4
lucas,hey,Platinum 1,Duelist,1.1681,3.8,18.1555,47.0
yourskinnyjeans,8314,Diamond 1,Controller,0.6987,5.0,26.4902,36.8
Interlaced,1975,Immortal 3,Flex,1.3383,3.6,0.0,0.0
RagingDino,NA1,Platinum 2,Flex,1.0933,2.8,15.8628,43.4
Ianjk,Valor,Diamond 3,Sentinel,1.5134,1.4,18.5704,31.0
Akame,2306,Diamond 2,Sentinel,0.6199,3.2,6.9869,24.4
Qikon,1838,Diamond 3,Duelist,1.3439,2.8,11.8865,30.2
saucin,7985,Diamond 3,Flex,0.9614,7.0,20.8689,40.3333
meadow,ily,Diamond 2,Duelist,0.7667,4.4,6.5824,19.0
four,woooo,Diamond 3,Flex,1.0366,3.8,14.4762,15.6
LoJoo,0701,Diamond 3,Flex,1.105,5.6,13.5945,33.6
Margiela Man,Butt,Diamond 3,Initiator,1.1549,7.2,21.0431,63.0
AllJellyNoJam,magic,Platinum 3,Duelist,0.9797,5.6,18.3402,44.6
cam,ggs,Diamond 1,Duelist,1.0273,4.4,27.6598,47.2
led,7551,Silver 1,Flex,1.6703,4.5,0.0,0.0
Airr,2424,Diamond 3,Duelist,1.115,4.8,11.815,33.6
Zwerby,hello,Bronze 3,Duelist,0.4933,1.0,18.2258,12.0
DaddyF1ster,NA1,Immortal 1,Initiator,1.4743,6.4,20.0741,46.8
kyoobi,9tail,Immortal 1,Initiator,1.0752,4.8,26.3356,43.4
MostFortunate,CRNG,Platinum 1,Flex,0.95,0.0,63.3333,37.0
TIKI,aim,Immortal 2,Initiator,0.9433,5.4,28.6593,38.8
NSG pluve,phil,Immortal 1,Flex,1.3333,2.0,15.0,28.0
gig,mei,Diamond 2,Sentinel,1.0569,1.8,15.5895,28.2
PlumberAcademy,asdf,Immortal 2,Duelist,1.2016,3.2,20.6449,28.4
Jonny,4278,Gold 3,Flex,0.2902,1.8,4.8276,12.2
DesaultierMAK,2768,Immortal 1,Initiator,1.3393,5.2,11.4045,42.4
Static,1234,Diamond 2,Flex,1.0932,5.0,38.5328,36.0
Cherry,Cool,Immortal 1,Controller,0.7433,7.2,20.3751,56.0
AWPORTUNITY,LFT,Diamond 3,Flex,1.4326,5.4,26.2997,27.4
ETHANFAN,0612,Diamond 1,Duelist,0.8288,3.4,28.7117,41.6
naisuwo,nez,Diamond 1,Flex,0.7137,2.6667,23.285,41.6667
Yonko,raw,Diamond 2,Flex,0.4091,5.0,17.0213,43.0
Drazzles,2002,Diamond 3,Duelist,1.0653,2.8,21.0567,57.6
skvdoosh,zzz,Immortal 2,Duelist,1.1155,5.4,22.8653,49.4
liberty,sigma,Diamond 3,Controller,0.8216,8.6,21.7188,58.2
Guts,Pwet,Diamond 1,Flex,0.777,5.2,14.4038,44.2
ehlue,012,Immortal 2,Flex,1.1222,3.0,21.9677,42.0
koto,rozy,Diamond 3,Sentinel,1.1317,3.0,4.7273,8.4
petris pogchamp,petri,Diamond 2,Sentinel,1.5662,2.8,27.0758,45.2
Duo,vac,Diamond 2,Flex,0.7704,2.25,20.6019,26.5
Optimus Pride,Bot4,Platinum 3,Flex,1.0269,4.4,14.5063,19.6
Samurai,9047,Platinum 3,Flex,1.0454,5.2,11.9086,34.0
Meaツ,4849,Platinum 3,Initiator,1.204,5.8,28.3233,18.8
TortaGran,Food,Diamond 3,Flex,1.2109,4.0,22.3149,35.0
Kenpachi,Pooh,Diamond 2,Sentinel,2.1661,3.4,29.7848,35.8
xay,high,Gold 1,Duelist,2.6801,4.0,11.7314,23.2
enderz,0003,Immortal 1,Initiator,2.285,4.0,22.8923,32.2
Kenny,6206,Diamond 3,Flex,0.9679,6.4,16.2407,21.2
Meddy,Boost,Diamond 1,Flex,1.0993,6.2,18.6825,29.2
Shades,Luffy,Platinum 3,Duelist,1.6217,6.8,10.6068,35.0
infantderrick,NA1,Diamond 2,Flex,NaN,NaN,NaN,NaN
Stepsis Jden,stuck,Gold 3,Flex,1.066,4.6,34.0456,38.2
TSM FTX LeahPnda,rip a,Immortal 2,Flex,NaN,NaN,NaN,NaN
Rud156,lnly,Gold 1,Flex,1.1729,6.8,21.503,35.0
geng,0404,Immortal 1,Duelist,1.5004,2.6,24.0741,16.4
Bonsgard,4155,Diamond 2,Flex,0.7735,4.8,27.5335,40.0
Derick,2ma,Diamond 3,Flex,0.9057,4.6,22.992,45.6
daws,2710,Diamond 1,Initiator,1.0718,8.4,30.287,38.6
Ghoster109,7939,Gold 2,Initiator,1.1029,4.4,5.9574,9.2
joseph1137,5346,Immortal 1,Controller,0.8751,6.2,22.0233,47.8
50k Whost,삼계탕,Diamond 3,Flex,1.3458,4.0,33.894,44.0
Perc,ocet,Immortal 1,Duelist,1.1826,6.0,29.4009,44.8
Smile More,drill,Diamond 3,Initiator,0.766,3.6,25.9471,40.2
dons,dons,Diamond 3,Flex,0.813,5.0,22.9096,48.0
taetae,LYAlb,Diamond 2,Duelist,1.4649,3.8,20.8503,27.0
Aju,609,Bronze 2,Controller,1.2754,4.8,6.579,27.2
Kanye Enjoyer,222,Diamond 1,Flex,0.8113,3.4,16.6205,40.8
NikkiZ,1138,Silver 3,Sentinel,0.9555,8.0,11.998,31.6
jake,esex,Platinum 3,Duelist,0.9341,3.6,20.3196,18.4
Solerr,7106,Diamond 2,Controller,0.7473,3.8,16.6154,16.8
oogs,8673,Platinum 3,Duelist,1.2546,4.8,25.1447,40.0
Konger,Wutdo,Platinum 2,Flex,0.7858,6.2,14.6196,45.4
LethaL,9888,Immortal 1,Flex,1.2788,5.6667,28.9355,49.3333
DigiWigiWootWoot,Nxgt,Immortal 1,Flex,1.1092,3.6,33.146,70.4
Iridium,BOLT,Immortal 1,Duelist,3.0667,1.8,19.2104,35.0
BryceVortex,Nyoom,Immortal 1,Controller,1.1495,4.8,20.3925,27.0
sheeeeiiiiiiit,9967,Gold 2,Flex,1.0395,5.2,23.119,30.0
AiA,james,Diamond 2,Flex,0.9644,7.0,11.9715,49.0
Jee Yo,lol,Immortal 1,Initiator,0.8745,5.0,15.6967,31.0
Trendy,6763,Diamond 2,Flex,1.1064,2.0,3.5897,7.0
Daddy,5579,Gold 3,Sentinel,1.5228,7.4,9.7271,47.2
litten,0425,Immortal 1,Duelist,1.4988,3.2,28.0779,45.4
Will,haha,Diamond 3,Sentinel,1.1123,3.6,26.8386,34.2
DEADGAME,baka,Platinum 1,Flex,0.9017,3.6,19.4758,16.8
Balded,bald,Diamond 1,Duelist,1.3962,2.0,19.3235,34.6
WiLD,YAO,Immortal 3,Flex,0.8039,6.5,16.8939,44.5
Holy Fans,ihy,Diamond 3,Duelist,0.8722,5.2,11.3173,40.2
Princess,kun,Diamond 2,Duelist,0.8562,4.2,17.0791,49.2
TanTheFireman,Fire,Diamond 1,Flex,1.383,4.6,16.2376,47.2
Chase,6743,Diamond 3,Flex,0.8243,7.2,14.8461,56.8
foop,balls,Diamond 2,Flex,0.7436,5.4,31.0946,45.8
Jakerz,42069,Immortal 2,Controller,0.9619,6.2,10.5367,38.0
SHINE,416,Immortal 1,Duelist,1.0769,6.2,27.1871,47.6
Kywy,Kiwi,Diamond 3,Flex,1.0671,3.0,26.1048,31.2
Girls69,NA1,Platinum 3,Controller,0.9662,5.2,18.7794,38.6
JETTONETRICK,5514,Gold 1,Duelist,0.9638,3.6,10.9391,16.8
i forgor,4fun,Diamond 2,Flex,1.2753,7.2,23.5088,58.4
NOBU,KILLA,Platinum 3,Duelist,1.535,3.0,23.4176,38.8
Wobbler,NA1,Immortal 1,Initiator,0.9383,6.4,24.9957,43.0
kLone,vys,Diamond 3,Duelist,1.3082,2.4,25.4907,47.2
UY Scuti,52353,Diamond 3,Duelist,1.1931,2.4,20.3389,31.8
busoustee,NA1,Diamond 2,Controller,1.151,6.8,24.5372,38.0
Myrìad,NA1,Immortal 1,Duelist,1.0555,3.8,11.587,20.0
afiggzz,3476,Diamond 3,Flex,1.3417,5.4,20.4386,43.4
ClamboiSharty,balls,Gold 3,Flex,1.6519,1.2,19.3846,25.2
Asashin,pew,Diamond 3,Duelist,1.2185,3.0,18.2439,46.6
AltF4,1032,Silver 3,Flex,1.1551,6.2,13.8338,23.4
Voltex,9999,Bronze 2,Initiator,1.8495,1.6,24.4888,22.8
KTZ Polarisix,NA2,Diamond 2,Flex,1.075,8.0,23.6884,58.2
Zecurso,1234,Diamond 2,Initiator,0.968,4.0,26.2723,56.4
tjaroksaar29,6836,Diamond 3,Initiator,1.7771,11.8,17.7207,63.6
Verduros,iwnl,Immortal 2,Flex,1.8315,2.6,19.7368,33.6
Doomkilla143,NA1,Diamond 3,Duelist,1.1383,4.8,25.4414,33.8
oak,オーク,Gold 2,Flex,1.0009,4.0,6.75,13.8
MonkeyNos,1123,Platinum 2,Controller,1.3003,5.6,21.5471,54.0
Kisuke,zzz,Diamond 2,Initiator,0.9179,4.6,15.6038,36.2
Thakie123,6256,Diamond 2,Flex,0.7778,3.0,8.7546,20.2
InreaL,vlrt,Diamond 1,Flex,0.6718,1.5,23.0952,18.0
Kzy,TTV,Diamond 3,Duelist,1.2797,4.8,21.9505,50.8
antonio1520211,33333,Diamond 1,Initiator,1.5444,2.6,24.7233,22.6
taetae,LYAlb,Diamond 2,Duelist,1.6774,4.0,22.5711,32.4
Scholar,dilfy,Diamond 1,Flex,0.7128,3.6,23.4387,23.4
Toxic,SWAG,Diamond 2,Initiator,0.8446,7.0,18.28,68.6
Prince,kun,Diamond 3,Sentinel,0.9348,4.4,22.5711,42.8
Aspekt,sucks,Silver 3,Duelist,1.9054,2.0,16.7206,18.6
KachiKMK,8950,Diamond 2,Flex,0.9006,4.4,7.4388,27.2
Meal,8531,Silver 2,Flex,0.7728,3.8,11.1221,48.0
kc nisei,AGNB,Immortal 1,Initiator,1.1374,9.6,16.6442,63.4
psilverzzz,7311,Silver 3,Sentinel,0.7568,3.6,10.3095,26.4
Cursed,OTG,Diamond 2,Flex,0.7963,2.6,13.9664,19.0
I NEVER LIKED U,HNDRX,Platinum 3,Duelist,1.0826,2.6,23.5262,22.0
K3jeezy,1996,Diamond 1,Flex,1.1189,5.6,9.7201,43.8
ティム,yoooo,Bronze 3,Sentinel,1.0183,5.4,13.1717,24.2
UltraRaglo,3126,Platinum 3,Flex,1.1457,3.4,22.7757,36.2
OT Carvy,dan,Immortal 1,Duelist,1.0696,3.6,18.6708,34.8
Price,1238,Immortal 1,Controller,1.2246,6.0,21.1416,66.4
ElProfesor,Cutie,Gold 3,Duelist,1.9366,2.6,17.792,29.0
Mazzaster,6261,Diamond 2,Duelist,1.9233,1.6,13.8747,17.2
RoseTheRasinBran,1068,Bronze 1,Flex,0.5503,6.0,8.103,30.8
Cherry,Cool,Immortal 1,Controller,0.8267,7.2,22.679,58.6
AKIKO,NGL,Immortal 2,Flex,0.8643,4.2,16.5241,16.2
WiseCamo,5879,Diamond 2,Initiator,1.3252,7.6,20.8458,36.6
