User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
HowzUrFace,4675,Platinum 1,Flex,1.1752,2.4,4.3333,6.6
chopstixs,7155,Platinum 1,Flex,1.7,4.0,21.5686,37.0
Terri Yucky,333,Gold 3,Flex,0.8947,4.0,28.2051,30.0
jett,TH60,Silver 3,Duelist,0.9869,2.8,24.7909,29.8
kiko,4068,Gold 1,Flex,1.6391,2.6,11.224,62.8
kenma,11222,Gold 2,Duelist,0.9009,4.4,17.821,51.4
lemomjuice,3657,Silver 3,Flex,1.6,2.0,14.2857,50.0
Tanner,6860,Gold 1,Flex,1.3799,2.5,9.5238,20.5
soupツ,yummy,Gold 3,Duelist,1.4239,3.4,22.1474,45.8
Beno,3012,Platinum 2,Flex,1.3554,3.2,21.0701,21.4
aura,524,Platinum 1,Duelist,0.9735,4.2,8.6115,35.8
Jackdz34,7546,Platinum 1,Flex,1.2564,3.8,20.1987,32.0
Sauce Ross,8933,Gold 2,Flex,0.7493,2.6,15.2253,39.6
akainu,2002,Gold 1,Duelist,1.0816,3.6,15.2914,33.6
Killua,VFEG,Platinum 1,Flex,1.0208,3.0,34.0455,34.5
zakira,8959,Platinum 1,Flex,0.4357,2.8,24.4625,32.4
SEN MasonTAdams,4970,Gold 2,Duelist,1.2299,3.6,15.0815,46.0
Bayked,9623,Gold 1,Flex,0.5,2.0,18.1818,18.0
AVERY,EGIRL,Diamond 1,Duelist,1.1851,3.0,14.2664,27.8
Icy,1ce,Gold 3,Flex,1.0581,5.0,0.0,0.0
Masterfant123,NA1,Platinum 3,Duelist,1.0891,5.2,0.0,0.0
MacDaddy150,NA1,Gold 2,Flex,0.69,5.8,7.0468,37.0
cescos kitten,meow,Platinum 1,Controller,1.1999,6.6,22.0745,51.0
luffy,MGWA,Gold 3,Initiator,1.0361,2.6,13.7932,11.0
Makkari,Saint,Gold 3,Flex,0.7637,3.8,11.9897,44.4
droid,5312,Gold 3,Duelist,1.4184,4.2,21.7901,52.0
ryu,0202,Bronze 3,Sentinel,1.0592,1.8,48.7974,25.0
livelyhoods,8903,Gold 3,Duelist,1.2165,1.8,14.3096,38.2
Genbu,1324,Platinum 2,Flex,0.9444,7.0,13.8889,59.0
senku,420,Gold 2,Initiator,1.2132,4.2,18.1473,38.0
joeyberezansky,1075,Platinum 3,Sentinel,1.2873,4.8,20.9876,43.4
Fifteen,NA1,Platinum 3,Flex,0.9022,4.0,19.1694,48.6
His Dinnerplate,Yummy,Bronze 3,Flex,1.1031,5.2,11.933,21.8
Scobster,9816,Platinum 2,Flex,1.4525,4.5,28.2456,33.5
Atroct,NA1,Platinum 1,Flex,0.9965,3.0,21.2791,29.0
spidernuts,111,Gold 3,Duelist,1.1704,1.8,24.4002,39.8
pigisowo,1111,Platinum 2,Controller,1.1107,5.2,15.6506,42.0
R2D2 probation,hesly,Gold 2,Flex,1.2611,2.2,5.3333,7.0
B0ok,420,Platinum 3,Duelist,0.8939,4.8,22.9707,31.8
Phoenikzz,NA1,Platinum 3,Sentinel,1.2646,7.4,14.83,31.8
W33BLOL,ethot,Silver 3,Flex,1.1078,5.6,13.8711,33.4
hxn,pls,Silver 1,Flex,0.8111,4.0,13.5369,27.8
SKRT,6340,Gold 2,Flex,0.711,3.8,8.8998,19.6
SEN TenZ,09090,Diamond 1,Duelist,0.9297,3.6,14.7429,41.4
Talairiah,NA1,Gold 1,Sentinel,1.1359,7.0,27.6845,50.0
waschbär,wshbr,Gold 3,Duelist,1.1852,7.2,20.8074,40.0
Chimera,7742,Gold 2,Controller,1.4301,5.0,19.8426,56.6
Perky,4045,Platinum 2,Flex,1.0412,4.2,34.6627,44.8
Kirra0fShadows,NA1,Gold 3,Controller,1.458,4.8,10.2973,22.8
Levi,ichiV,Gold 1,Controller,1.8361,4.6,25.5342,61.2
Swft,0007,Gold 2,Flex,NaN,NaN,NaN,NaN
Squishy,8056,Platinum 2,Flex,NaN,NaN,NaN,NaN
spooku,1303,Platinum 3,Sentinel,1.2655,4.2,18.9654,24.0
Kyucera,9631,Platinum 1,Duelist,0.9195,2.0,28.7489,22.0
Cookiee,8008,Gold 3,Initiator,0.7918,5.0,5.5668,12.6
Blackswan,4787,Gold 2,Initiator,0.7896,6.8,11.306,38.0
Balls2Sweaty,NA1,Platinum 2,Flex,1.0307,4.2,18.5734,37.2
chiken nuggies,yaya,Gold 3,Sentinel,1.1269,3.4,25.9721,42.0
IamGoatsss,6076,Platinum 1,Duelist,1.2169,5.8,15.458,63.0
AwesomeJ777,NA1,Platinum 2,Controller,0.7708,6.8,12.1587,68.2
shizuku,slush,Gold 2,Duelist,1.5311,5.0,15.9652,36.4
Danvicious,6628,Gold 1,Duelist,0.9326,3.6,12.9107,50.6
Jaffy,Zoro,Platinum 3,Sentinel,1.7217,3.8,20.7399,36.8
WOOFWOOFMEOW,meow,Gold 3,Duelist,1.0219,4.4,22.4799,63.6
Nasalord,5607,Gold 1,Duelist,0.5639,6.0,15.6121,45.0
TK111,2914,Silver 2,Duelist,0.9339,4.6,20.2721,59.6
koala6611,NA1,Platinum 2,Sentinel,1.2026,3.8,9.3248,25.0
dkmpls,BOBA,Gold 3,Flex,1.0263,4.0,4.1379,3.4
Elite,0003,Gold 2,Flex,0.8056,3.0,24.1115,24.5
Dazai,Rayn,Platinum 1,Flex,1.337,5.4,12.8505,48.2
orany,NA1,Gold 1,Duelist,1.3018,3.6,26.4771,45.4
