User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
Jayyron,9944,Immortal 3,Flex,1.3132,3.25,12.1032,23.75
bm1,bm1,Immortal 3,Flex,1.7708,7.5,28.1772,60.5
cheekleheimer,5832,Silver 1,Flex,0.9353,3.8,7.9232,39.4
Cruelty Chef,bdy,Immortal 3,Sentinel,0.8708,4.4,15.6177,43.8
DsK,8505,Immortal 2,Controller,0.6167,11.0,12.8047,39.2
pinecone,OBS,Gold 3,Flex,1.147,7.2,4.3044,20.8
Izana,ace1x,Immortal 2,Flex,0.8126,5.2,24.3863,48.4
horror,0002,Radiant,Sentinel,1.038,4.2,16.286,40.8
Ramadan Kyrie,sageu,Immortal 3,Sentinel,1.1639,4.2,15.2276,44.0
RG cryptX,what,Immortal 3,Sentinel,1.0758,6.6,32.3374,73.6
c0bain,TMF,Immortal 2,Duelist,1.3371,5.6,10.9579,28.2
ButtClapper,Cheek,Immortal 3,Controller,1.176,6.6,28.7424,67.8
pulse,0101,Immortal 3,Duelist,1.3615,4.6,26.8044,48.4
shmoney,3516,Platinum 3,Duelist,1.1901,3.6,12.8828,18.8
conrad,137,Radiant,Duelist,0.9866,5.0,29.831,46.4
Camdog939,LFT,Immortal 3,Flex,1.3337,5.0,27.3629,68.75
ItsCuurt,LFT,Immortal 3,Duelist,1.2287,2.8,30.3113,39.0
Deebo,CRIP,Immortal 2,Controller,1.0393,6.8,19.9943,78.8
snow,83h,Immortal 1,Flex,1.1285,4.5,37.3717,42.5
Vxarz,2007,Immortal 3,Duelist,0.7957,2.4,23.7096,25.2
Green,1Tree,Immortal 1,Sentinel,0.9837,3.4,18.1107,26.8
nmgreen,1211,Immortal 1,Flex,0.9734,4.2,31.2963,52.8
TK Wicked,Weeb,Immortal 3,Flex,1.5972,3.3333,37.9915,45.6667
de5p4ir,3455,Immortal 3,Duelist,1.3139,3.0,23.9452,31.4
poopy ahh,meow,Immortal 1,Controller,1.1565,6.0,24.5631,61.6
PinkFoxsil,NA1,Bronze 1,Flex,0.3186,5.0,0.0,0.0
skeletonZ,2236,Diamond 3,Initiator,0.8039,4.6,24.2888,46.6
Fire,im15,Radiant,Flex,NaN,NaN,NaN,NaN
teach,er000,Immortal 3,Flex,1.1897,3.8,9.2991,14.6
Ben03,NA1,Immortal 2,Flex,0.6967,6.5,22.0211,24.5
Sweety Toes,1tap,Immortal 3,Duelist,0.9592,3.0,23.5314,45.4
heat,1deag,Immortal 1,Flex,1.2632,2.0,28.8136,66.0
Zoro,yeah,Diamond 2,Flex,1.4278,0.5,43.5956,56.0
chowFAM,NA1,Platinum 1,Controller,1.0118,4.4,25.0994,27.4
Madame Gazelle,13yo,Immortal 2,Duelist,0.9861,4.8,24.0865,33.6
mezology,NA1,Radiant,Duelist,0.6757,6.0,13.0223,46.2
GetGreedy92,000,Immortal 3,Controller,1.279,4.6,19.9869,39.6
far,yur,Radiant,Flex,1.0309,2.8,32.411,50.2
saba,3999,Silver 1,Flex,1.5673,2.0,0.0,0.0
ok not to be ok,NA1,Immortal 2,Flex,NaN,NaN,NaN,NaN
ABGS Are Cool,ABGS,Immortal 3,Flex,1.0952,3.0,28.0702,50.0
Osias,1212,Radiant,Flex,1.4002,6.0,23.8772,57.4
Strides,223,Immortal 1,Duelist,1.3214,4.2,23.8178,44.8
ezy,01057,Immortal 3,Flex,1.0721,3.6,38.1639,53.4
egg,1egg,Gold 1,Duelist,0.8349,3.6,17.2472,21.4
V0NS,BANG,Immortal 3,Sentinel,1.3561,3.8,12.6643,26.6
NM Polkan,DAVI,Radiant,Initiator,0.8768,3.6,23.0059,17.2
Cruelty Ryu,0000,Immortal 3,Controller,0.9321,6.4,30.1356,60.4
TooRice,domo,Immortal 3,Initiator,1.3398,5.0,14.6853,36.4
Sun,0920,Immortal 3,Controller,1.6674,7.6,23.0651,52.8
d1or,perc,Platinum 1,Duelist,1.2876,5.2,9.3598,20.0
BSU Tn,BSU,Radiant,Duelist,0.9564,2.8,22.8571,22.8
CLASSIC,jokes,Immortal 3,Flex,1.0727,6.2,25.1955,64.2
Maestro,2002,Immortal 2,Flex,0.7169,5.0,23.1725,35.0
SEN TenZ,0505,Immortal 3,Duelist,0.9851,3.4,32.2494,42.0
noviix,funky,Immortal 2,Initiator,0.9155,3.8,26.4737,55.0
ImposteR,shino,Immortal 1,Flex,0.5682,0.5,0.0,0.0
bingus,5721,Silver 1,Duelist,0.8392,2.6,25.3525,16.8
MIZ JaCrispy,dog,Immortal 3,Sentinel,1.466,4.0,19.6313,35.4
santea,tea,Immortal 3,Flex,1.0116,5.4,26.7143,40.4
Tazzy,TTV,Immortal 3,Controller,1.0275,7.8,23.9967,54.6
SATCHEL DEMON,RAZE,Immortal 3,Duelist,0.6984,3.2,9.9292,46.0
NORI Kazuha,Val,Immortal 3,Controller,1.1684,5.0,10.1398,29.6
Bawn,yur,Immortal 3,Flex,0.9974,5.6,28.5165,50.0
Cruelty Baez,MEX,Immortal 1,Flex,1.0358,2.2,30.2894,36.0
stallion,9999,Radiant,Flex,1.14,6.8,25.0062,73.0
OpTic FNS,fenis,Immortal 3,Flex,1.1816,3.8,18.4126,43.6
AdBlock,You,Immortal 3,Initiator,0.9356,8.2,25.6965,77.0
BRANTED,heavy,Radiant,Controller,1.2562,5.4,24.7641,67.4
shin,002,Immortal 3,Duelist,1.3641,3.8,20.8284,40.8
Bad Cheater,AIM,Radiant,Duelist,1.3029,5.4,28.0171,67.4
rora,0000,Immortal 2,Initiator,1.6564,5.2,30.6898,41.2
Rukitter,NA1,Radiant,Duelist,2.0718,4.0,20.2652,35.0
lunar,3115,Immortal 3,Flex,2.0639,1.6,18.6388,15.2
markers,아이유,Immortal 2,Flex,NaN,NaN,NaN,NaN
zRonin,0117,Immortal 3,Initiator,1.274,6.0,20.9745,47.8
RyanTheGreat,TTV,Immortal 3,Initiator,1.4813,1.8,0.0,0.0
그림자군주,LFT,Immortal 3,Duelist,0.9136,3.8,29.4076,46.4
Chimmy,69420,Immortal 3,Flex,1.2942,3.2,21.0842,57.4
Kushay,bnana,Radiant,Flex,1.4447,3.8,37.3145,55.4
COL Maddie,GX3,Immortal 3,Controller,1.0872,9.0,26.3477,66.2
MistuhE,WEST,Immortal 3,Flex,1.119,5.8,16.6679,64.4
FS MITED,1912,Immortal 3,Controller,0.8983,8.0,28.316,68.8
Camz,5231,Platinum 1,Duelist,1.0329,4.2,17.1042,32.8
limit pq,0520,Diamond 3,Duelist,1.2144,3.4,0.0,0.0
asian,exe,Immortal 2,Flex,1.4132,6.4,26.0604,45.4
Tairs,8526,Bronze 1,Flex,0.9206,3.3333,0.0,0.0
eugene,faith,Immortal 3,Duelist,1.2641,1.8,8.0,20.0
chadface,NA1,Platinum 1,Flex,1.1749,4.0,7.5806,15.2
mezology,NA1,Radiant,Flex,0.6111,6.0,19.3548,54.0
fluffy,3019,Gold 2,Flex,1.1518,5.2,0.0,0.0
fursty,1st,Immortal 2,Duelist,1.0704,3.2,18.9363,25.4
din,ezpz,Immortal 2,Flex,NaN,NaN,NaN,NaN
Zhylxq,DADDY,Immortal 1,Duelist,1.1019,1.6,16.575,25.2
lunar,J1115,Immortal 3,Controller,1.2787,6.0,11.1079,31.8
fype,3812,Radiant,Flex,1.4286,2.6,37.4621,23.8
Jazo,773,Immortal 1,Duelist,1.3256,3.4,30.2159,42.2
Baja Blast,00000,Diamond 3,Duelist,0.9019,3.0,36.3126,39.2
zero cap,NA1,Radiant,Flex,1.5999,4.0,30.7933,56.0
LeftNut,6686,Gold 2,Flex,1.11,2.5,0.0,0.0
cullican,8055,Immortal 3,Flex,1.4286,4.0,32.6087,54.0
Dawner,bao,Immortal 3,Duelist,1.2791,5.6,21.8775,68.8
SARGE,MT412,Radiant,Sentinel,1.2153,6.0,22.2261,87.4
dodovaliente,12221,Immortal 2,Flex,0.8106,1.3333,10.0,17.0
wave,812,Immortal 3,Flex,1.1863,3.4,27.3114,36.0
taybop,mako,Immortal 3,Controller,0.9,4.6,33.0182,58.0
whY3,g00n,Immortal 3,Flex,0.8095,8.0,18.4309,37.5
Favio,HNRQZ,Radiant,Controller,1.0084,7.0,33.1938,55.4
TRevO,9000,Diamond 3,Controller,1.0584,6.6,18.9507,57.6
asri,007,Diamond 3,Sentinel,0.7623,1.6,0.0,0.0
OpTic Marved,ICE,Immortal 3,Flex,1.1923,4.5,38.7701,51.5
zain,cake,Diamond 1,Flex,1.5,1.0,36.1702,29.0
Deadly Kitten,1234,Platinum 1,Controller,0.8801,7.2,0.0,0.0
aka,Oct9,Immortal 3,Flex,1.0937,7.2,16.1851,30.4
AKM Ah1ra,000,Radiant,Flex,1.1403,4.2,34.069,35.8
Dispel Xeetii,naru,Radiant,Flex,1.136,5.0,37.3471,48.6
cliff3,OHNO,Immortal 2,Sentinel,1.4913,3.4,21.3113,32.8
Tzz,ttv,Immortal 3,Initiator,1.1685,5.6,19.9852,49.8
Kai,Kai,Immortal 2,Flex,0.8235,3.0,13.7255,22.0
Bradgun,Bread,Immortal 2,Controller,1.4168,4.0,17.831,42.6
Z1ppy,6683,Immortal 1,Flex,0.9579,4.6,15.5819,37.0
AKIBOY888,DOG,Radiant,Duelist,0.7608,3.8,21.6608,33.2
RankedV,2116,Immortal 3,Flex,1.8854,3.8,22.3706,48.8
TOP taiga,beta,Immortal 3,Flex,1.3705,6.2,18.7986,50.8
Xavier,BP08,Diamond 1,Flex,1.3695,4.75,0.0,0.0
eklly,moo,Gold 2,Flex,1.2143,5.0,0.0,0.0
marrked,7896,Diamond 3,Duelist,1.121,6.4,10.9388,22.4
Steady,4000,Diamond 3,Initiator,0.9994,5.5,10.2883,37.5
Shoots,4998,Silver 1,Flex,0.809,1.8,10.2719,12.2
favs,nnnn,Radiant,Initiator,0.8265,6.0,28.7997,30.4
Kalo,Kawo,Immortal 2,Controller,1.7096,4.8,21.4609,39.0
asta,val,Immortal 3,Flex,1.0048,2.6,32.2517,45.6
EXL Peloncito,9696,Immortal 3,Initiator,1.019,4.8,34.8514,70.6
uuio,dtb,Immortal 1,Flex,0.496,10.5,8.5626,51.0
MY aaront,ttv,Immortal 2,Duelist,1.0793,4.0,17.8532,48.8
FaZe flyuh,ktlyn,Immortal 3,Initiator,1.4279,2.6,13.1061,7.6
Hale,0000,Immortal 1,Initiator,1.2192,3.8,33.1948,32.6
tokifanclub,toki,Platinum 3,Sentinel,1.3049,6.8,18.238,23.8
MoSho,999,Immortal 3,Flex,0.6667,7.0,19.697,60.0
Cyz,3228,Immortal 2,Flex,1.3376,5.4,18.235,45.4
Erpkitten,6969,Silver 1,Flex,0.9483,3.0,7.2,4.4
KDS,washd,Immortal 2,Duelist,0.89,3.6,27.6304,63.4
KeeCT,TTV,Immortal 3,Flex,0.8922,2.5,18.1073,39.0
noC,BLIND,Immortal 3,Duelist,1.5789,6.6,13.2711,28.8
bm1,bm1,Immortal 3,Controller,1.1393,7.4,23.5198,50.4
SenpaiKyaaa,NA1,Gold 3,Flex,1.8863,4.2,22.2059,35.0
light,edits,Immortal 3,Initiator,0.8758,5.25,19.4614,46.0
Anita Hanjaab,asf,Immortal 1,Duelist,0.9545,2.6,44.6339,50.2
Freak,Xiong,Immortal 1,Duelist,0.8218,5.8,21.4805,46.4
dar,4155,Platinum 3,Flex,NaN,NaN,NaN,NaN
nate,roo,Immortal 3,Sentinel,1.0945,2.4,20.2265,25.2
LiterallyFour,9999,Silver 2,Duelist,0.9058,5.2,9.6857,22.4
elvis,swayz,Immortal 3,Duelist,0.8532,4.4,25.4832,48.4
V1 Katriggered,vxval,Immortal 3,Flex,0.9724,7.4,11.6127,26.0
HAZEL BOY,840,Immortal 3,Flex,1.8839,6.5,27.6786,60.5
tyrant,7561,Immortal 1,Sentinel,1.3795,3.0,22.778,45.8
SWF weLyy,live,Immortal 3,Initiator,0.7086,6.2,25.5563,64.4
NatonBomb,TTV,Immortal 2,Duelist,0.9236,2.8,19.8808,24.0
S1 Red Koala,NA1,Silver 3,Flex,0.5514,9.4,4.0,0.8
SpencerAL,Icy,Immortal 3,Flex,1.2443,5.6,20.4653,35.6
Vert,696,Radiant,Duelist,1.7185,2.0,15.8226,27.8
3maer,ALI,Immortal 3,Flex,1.3818,5.0,26.3018,53.4
sayso,cloud,Immortal 3,Duelist,0.9564,5.0,25.8091,53.2
at0m,2001,Immortal 3,Duelist,0.615,6.0,16.1474,45.0
traded,ftw,Immortal 3,Flex,1.0214,3.4,19.894,34.2
Deny,fps,Radiant,Duelist,1.2952,2.8,19.0036,34.2
Savyo,NA420,Immortal 3,Initiator,1.0153,5.8,26.5929,49.4
om3y,NA1,Immortal 3,Flex,1.3714,3.0,10.0,22.0
ilystephy,JASNR,Radiant,Flex,0.7905,7.8,19.0135,54.2
nerve,zzz,Radiant,Flex,1.3012,4.0,21.0096,44.2
Nukem Mist,TTV,Immortal 3,Flex,0.7812,10.5,18.5417,82.0
Noxiouzx,NA1,Diamond 1,Flex,1.1946,6.2,0.0,0.0
Jerrwin,777,Immortal 3,Duelist,1.064,4.2,24.1508,49.4
albre,nus,Immortal 1,Flex,1.3333,5.0,44.4444,36.0
Kapoof,NA1,Diamond 3,Sentinel,0.747,7.6,18.8506,51.2
CuumSquire,3058,Platinum 2,Flex,1.2363,3.6,0.0,0.0
jas0n,bae,Radiant,Duelist,1.3666,5.6,19.6789,51.0
OniiXL,Onii,Radiant,Duelist,1.1457,5.2,19.7468,59.0
cullican,8055,Immortal 3,Flex,0.9645,2.8,11.0672,24.4
JazzyB,izzy,Immortal 2,Flex,0.7266,4.4,18.8791,39.8
royalG,CSGO,Immortal 3,Flex,1.375,4.0,19.5652,28.0
Maanish,pow,Immortal 2,Duelist,0.8814,3.0,12.546,40.2
Pokimane,mito,Immortal 3,Duelist,0.7398,2.4,22.2774,31.0
Fairiko,2218,Immortal 3,Flex,0.9866,6.8,29.2171,46.8
Nibbler,007,Immortal 3,Flex,0.771,5.2,22.7222,44.0
jakee bean,julee,Radiant,Duelist,1.2756,4.4,27.0985,43.8
fGomez,TTV,Radiant,Flex,0.7762,1.8,37.7683,35.0
CrmyDuck,NA1,Immortal 3,Duelist,1.8795,2.8,7.7837,10.2
zackariah,brie,Radiant,Duelist,1.5013,4.4,13.4867,35.8
yup,0690,Radiant,Initiator,1.0427,8.0,23.0105,50.8
Farmc1987,69420,Bronze 3,Flex,1.1082,4.6,8.0172,25.0
Taps,aaa,Immortal 2,Flex,0.3549,2.3333,26.4141,15.6667
crab chips,yum,Immortal 1,Initiator,1.1694,8.4,27.4943,54.8
erakNid,NA1,Immortal 2,Flex,0.8951,4.8,15.1095,38.8
Nspir3,6173,Radiant,Duelist,1.1738,3.4,21.4873,45.0
zill,slvr,Radiant,Flex,1.3419,6.2,25.3814,56.8
Ali,owbot,Immortal 3,Flex,0.9963,4.8,23.8206,72.2
wii sports demon,aryhn,Immortal 1,Duelist,1.2792,4.0,31.8644,68.2
HenryS,999,Immortal 2,Initiator,1.0176,5.2,26.7843,46.8
NM sufu,7396,Radiant,Flex,1.1561,2.8,21.8822,43.4
LFL Ducky,Tenz,Gold 1,Sentinel,1.2746,5.2,22.2318,43.6
Camdog939,LFT,Immortal 3,Initiator,1.3384,4.8,29.5093,65.8
Simetra,1738,Immortal 3,Flex,1.1333,5.0,30.7692,55.0
chosen,ari,Radiant,Sentinel,1.5151,1.4,27.2061,42.4
LG TiGG,00000,Immortal 3,Flex,1.4506,5.0,6.3636,8.0
Ickarus,180,Immortal 2,Initiator,0.9219,9.4,22.5544,48.6
TE bless,AR7,Radiant,Flex,1.0889,3.2,18.2475,22.0
Fire,im15,Radiant,Flex,1.0612,4.4,25.1796,43.8
Nize Your Beak,Fam,Immortal 3,Flex,0.8846,6.4,14.3985,43.2
Aleeeks,rekt,Immortal 1,Sentinel,1.3735,3.8,29.6646,52.2
KeeCT,TTV,Immortal 3,Duelist,1.2413,3.0,20.638,42.6
RangerJ,1810,Immortal 2,Controller,0.8755,7.4,24.6813,64.2
YSKZERA,soup,Immortal 1,Initiator,1.2184,1.8,0.0,0.0
Tim,NANA,Radiant,Flex,1.3519,6.0,24.7734,54.2
duK,sarah,Immortal 3,Duelist,0.9973,5.6,17.5587,56.4
iceyyy,ICE,Immortal 3,Initiator,1.3167,2.6,34.5739,43.0
Hharu,luv u,Immortal 1,Flex,1.3378,3.2,15.1237,32.0
human host,pilk,Immortal 2,Sentinel,1.4244,2.0,17.4411,38.6
obi wan kenobi,0914,Gold 1,Flex,1.7007,3.8,17.835,22.8
opTED,SUSSY,Radiant,Flex,1.1091,6.2,28.3798,50.8
Koebra,King,Immortal 3,Initiator,0.8352,6.2,26.358,48.2
m1n3r,yes,Gold 1,Flex,2.0035,4.2,16.8551,33.8
Fudo,999,Immortal 2,Initiator,0.9651,7.2,22.7083,46.0
SkuLLy,Jai,Immortal 3,Sentinel,1.5186,4.6,17.5711,42.8
Jakerz,42069,Immortal 2,Controller,0.9619,6.2,10.5367,38.0
himacopter,FISHY,Radiant,Flex,0.9981,4.6667,22.7143,31.0
opTED,SUSSY,Radiant,Initiator,1.0025,6.4,28.0476,55.2
GenG koosta,3365,Radiant,Duelist,1.2407,5.6,23.2466,55.6
Demon King28,4546,Gold 1,Flex,0.8425,4.8,0.0,0.0
rowancy,frags,Immortal 3,Controller,0.8638,7.2,13.4551,61.2
Tora,777,Immortal 3,Initiator,0.9608,7.6,23.5282,57.0
FS dcop,peach,Immortal 3,Duelist,1.274,6.6,17.6057,54.2
Gabite,TooEZ,Immortal 2,Initiator,1.1667,5.8,20.1389,35.6
PSR shamson,TTV,Immortal 3,Controller,1.3319,6.8,14.9857,44.0
Yorunation,GOAT,Platinum 3,Sentinel,1.2119,4.0,17.9067,39.0
LH KXXXY,SSR,Radiant,Controller,1.259,6.0,26.4896,53.0
Farron hates OW,FF13,Radiant,Sentinel,1.366,4.4,22.2429,70.0
IluZ phoon,iwnl,Immortal 3,Sentinel,1.0105,8.0,21.2248,42.2
name buff,00001,Platinum 3,Flex,0.3889,12.0,30.0,41.0
Hewchy,LFT,Immortal 3,Flex,1.5508,3.0,27.0608,40.6
pizzaman,BHOP,Immortal 1,Flex,0.9162,5.0,19.159,49.0
Krakenniv,1515,Radiant,Initiator,1.8458,6.2,2.7586,8.2
Kamui,unu,Immortal 2,Duelist,1.2172,5.2,23.2171,51.6
Toph,00001,Immortal 3,Flex,1.2834,5.0,27.4891,47.0
Jerids,001,Immortal 1,Duelist,1.1132,4.4,24.0162,35.6
caru,urac,Immortal 3,Flex,1.1927,3.8,10.4535,16.4
bag,001,Immortal 3,Flex,1.0086,7.6,19.2292,56.8
BrvndonLmao,TTV,Immortal 2,Initiator,0.7997,6.0,29.7369,65.4
kaz,one,Immortal 3,Controller,1.4139,4.0,19.2474,40.8
CODPIZZA,NA1,Immortal 1,Initiator,0.9227,4.4,24.1339,57.0
9xVal,420,Immortal 2,Controller,1.5477,8.0,28.608,58.6
SEANY T,ftw,Immortal 3,Flex,0.9582,8.0,19.7339,47.6
Vert,696,Radiant,Duelist,1.7085,1.8,19.4184,24.8
Rtan,000,Immortal 3,Duelist,0.795,4.4,16.6787,33.2
Teach,MDT,Gold 3,Sentinel,1.2547,3.2,9.9565,16.2
Syuun,Ming,Immortal 3,Sentinel,2.4499,2.4,26.9494,44.2
babynectar,Na1,Diamond 2,Controller,0.7227,3.2,11.9452,41.2
USFCA RG14,Gold,Immortal 1,Flex,1.317,7.2,25.2886,47.6
MrTaco,5555,Bronze 3,Duelist,1.9171,1.0,0.0,0.0
BLACKPINK JISOO,Area,Immortal 3,Initiator,1.0525,6.6,37.482,47.6
Qunu,0000,Immortal 2,Duelist,1.7247,3.4,19.0633,48.2
TK Wicked,Weeb,Immortal 3,Flex,1.1839,3.0,39.1585,45.2
SWARM Smoke,1337,Radiant,Sentinel,1.3581,4.8,25.39,51.6
gilee,BiH,Radiant,Flex,NaN,NaN,NaN,NaN
Maza,6271,Silver 3,Flex,1.1795,6.6,9.8426,23.2
Dope JT,NA1,Platinum 2,Flex,1.0833,3.5,5.3191,23.0
RoyalFortress265,123,Radiant,Duelist,0.8593,5.6,21.6765,38.8
SPENT2MUCHJBARR,1700,Immortal 3,Flex,1.3367,5.6,24.8667,48.8
Monarch,boom,Immortal 2,Duelist,1.4065,6.0,12.8642,36.2
SharpieSniffer,7410,Gold 2,Flex,1.7071,0.5,21.3106,34.0
Day,9999,Immortal 2,Flex,0.9412,4.0,42.4242,67.0
toozy,223,Immortal 3,Flex,1.0677,2.4,24.4524,38.8
kyoobi,9tail,Immortal 1,Initiator,0.9983,1.0,4.4444,8.2
brimestone sex 3,kang,Radiant,Initiator,1.0783,5.0,19.4499,50.4
CipherLilG,LMAO,Immortal 1,Controller,2.4419,4.8,21.666,30.0
snarly,POOFN,Radiant,Flex,0.9202,3.4,25.7765,46.6
Needles,crack,Diamond 3,Controller,1.3629,8.0,10.613,56.8
saint,boob,Immortal 3,Flex,0.9689,1.4,25.3153,42.0
Nºah,NA1,Immortal 3,Controller,1.1536,8.2,8.9066,29.8
TSM Subroza,4678,Radiant,Flex,0.8889,3.0,18.6441,60.0
Shmu,2424,Silver 2,Flex,1.0598,3.6,0.0,0.0
Def,weed,Immortal 2,Duelist,0.861,3.0,23.2986,52.8
Sang,Maume,Immortal 3,Flex,0.9646,3.2,5.9259,11.2
NELPY,goose,Immortal 3,Flex,1.4774,4.2,17.5306,41.4
GLANCE,3405,Radiant,Controller,0.9492,9.4,24.8636,66.0
Ludilue,Ludi,Radiant,Sentinel,1.6686,4.0,33.6866,51.25
acorn,tiff,Immortal 3,Initiator,0.9364,3.8,23.7905,16.6
tenshi,mori,Immortal 1,Flex,0.8952,4.4,16.236,19.2
Centsei,3333,Immortal 3,Duelist,0.9805,3.8,18.6646,43.4
Vinnie,Viet,Immortal 3,Controller,0.9535,6.0,25.7782,63.4
Shush,1130,Immortal 2,Flex,1.0796,3.4,10.332,25.0
SEN ShahZaM,jam,Radiant,Duelist,1.6173,5.0,20.9562,68.0
UKioko,NA1,Immortal 3,Flex,1.2694,6.75,27.1188,50.5
bussyCLAPPA,f150,Diamond 1,Initiator,1.0663,6.2,12.9365,33.6
Tsukagi,NA1,Immortal 2,Controller,1.2164,4.6,22.055,50.6
Cowpie867,NA1,Immortal 3,Flex,1.8682,3.2,6.8571,7.8
Kaufee,1738,Silver 3,Sentinel,1.1841,4.2,19.981,23.6
SQ shonk,000,Immortal 3,Sentinel,1.3714,2.8,34.6505,42.8
cyborg,badd,Gold 2,Flex,0.9918,6.3333,16.29,29.0
BottomFrag,5ft6,Immortal 1,Flex,0.9024,4.8,37.8277,43.8
SOVAMANSEX2,steve,Immortal 1,Sentinel,0.7493,5.8,15.5209,66.2
jowa,lulu,Radiant,Flex,0.8695,5.0,30.9068,50.4
Bianco,0001,Immortal 3,Initiator,1.6161,8.2,24.6643,60.2
ESDFFFFF,ESDF,Immortal 3,Initiator,1.3031,3.0,17.8657,30.0
Lou,0827,Immortal 3,Flex,1.1688,3.6,29.4835,36.4
JNic0,NA1,Platinum 1,Initiator,1.0478,6.4,23.1864,33.4
Fearozen,Addy,Radiant,Flex,1.164,4.8,13.7132,36.6
DeadlyPants 炎,SOS,Radiant,Duelist,1.7031,7.2,23.2968,50.6
Syuun,Ming,Immortal 3,Sentinel,2.4235,2.4,21.0235,36.0
frutta,1530,Immortal 3,Flex,1.0967,8.8,24.4095,75.0
ripter,god,Immortal 3,Duelist,1.0849,4.0,22.9087,38.4
GUARD neT,zero,Radiant,Flex,1.0,4.5,16.3462,30.0
ASP smiley,TONKA,Immortal 3,Initiator,0.634,4.2,23.8529,39.2
slaze,ice,Immortal 3,Controller,1.0486,7.6,32.6621,60.4
LR Rykinn,Boba,Radiant,Flex,1.2691,5.8,10.8342,61.4
Vital,Deez,Radiant,Duelist,1.7842,4.8,7.8261,10.0
anthano,mango,Immortal 2,Sentinel,1.15,4.2,23.9929,46.4
ShatterDabs69,420,Immortal 3,Flex,1.1614,5.4,23.2295,42.4
Dunemarcher,Kdnce,Gold 1,Flex,0.6162,2.6,10.7692,23.2
elimiNates,NA1,Gold 1,Flex,1.0588,3.0,27.2727,38.0
stallion,9999,Radiant,Flex,1.1875,5.0,35.0,36.0
EF Chetti,717,Radiant,Flex,NaN,NaN,NaN,NaN
Tyler,1wnl,Immortal 3,Initiator,1.1248,5.8,36.0698,55.8
EloTerrorist Eli,eli,Immortal 3,Controller,0.7448,6.8,28.9119,56.0
Mina,NA1,Immortal 3,Duelist,0.8654,5.6,13.7823,50.6
PentaKillKyle,NA1,Silver 1,Initiator,1.5643,3.8,17.3376,18.4
cr1m,darc,Immortal 2,Duelist,1.3599,6.0,8.6436,19.6
seraphic,555,Immortal 2,Duelist,0.8477,2.6,29.4368,25.0
SleepySalmon1224,7036,Immortal 2,Flex,0.8186,5.0,21.4625,28.6667
Darth Vader,SVJ,Radiant,Flex,1.2381,4.0,33.984,47.6667
ALEXTHELION,HALAL,Immortal 2,Flex,0.9152,4.6,28.124,68.0
blueberry,oper,Immortal 3,Flex,1.0668,2.4,8.0726,21.8
snarly,POOFN,Radiant,Flex,0.9922,4.5,38.3503,41.0
Dani,TTV,Radiant,Flex,0.9205,0.5,27.9781,51.5
Yelena Belova,pegme,Immortal 2,Flex,1.6032,4.6,8.0,7.2
jowa,lulu,Radiant,Flex,1.0,9.0,26.9231,74.0
TK NidaleeKing,999,Immortal 3,Flex,0.8524,5.0,24.1694,45.2
TK CEO,1999,Immortal 3,Flex,0.9905,4.4,18.0926,52.4
seezy,TLOP4,Immortal 2,Flex,1.4192,6.8,11.6742,19.2
prompt,GOAT,Immortal 3,Duelist,1.2889,8.4,24.8124,63.2
2much,5329,Immortal 1,Flex,0.6954,4.8,27.4019,47.2
JMac,live,Immortal 3,Duelist,1.4339,6.6,19.3654,32.4
CRIMSON,GOAT,Platinum 3,Duelist,1.1848,4.8,14.4722,45.2
Kai,Kang,Silver 2,Duelist,0.6272,2.8,12.4026,11.6
Tkaz,deez,Radiant,Flex,1.3194,4.6,20.4295,41.8
verify,12345,Immortal 3,Duelist,1.7109,4.4,14.4423,42.0
Hersh,10TTV,Immortal 3,Sentinel,1.0427,2.6,27.1645,31.2
Tkaz,deez,Radiant,Flex,0.8235,5.0,30.4348,46.0
Troll,Van,Immortal 3,Controller,0.9699,6.0,19.204,57.8
lostly,888,Bronze 3,Flex,0.625,2.0,0.0,0.0
Ritø,NA1,Gold 1,Flex,1.2288,5.2,13.4142,14.2
puppy,richy,Immortal 3,Sentinel,1.3787,3.6,27.6268,45.6
deacon,1337,Immortal 1,Flex,0.8546,5.5,20.4662,80.5
trix,5756,Immortal 3,Flex,1.1777,3.6,32.3419,55.8
bjjn00dl,PAPI,Immortal 3,Sentinel,0.8787,4.4,40.5257,52.8
ayycuda,369,Silver 2,Initiator,0.7671,4.4,6.3151,24.4
kega,822,Immortal 3,Flex,0.9192,8.0,14.887,61.8
dawn,24k,Radiant,Flex,1.3563,6.2,22.9431,54.2
charツ,mayvn,Gold 2,Duelist,1.1015,3.2,8.1601,18.0
Nin0,YEYE,Immortal 3,Flex,1.0928,5.4,8.0189,19.4
OpTic Marved,ICE,Immortal 3,Initiator,1.1966,3.8,26.3284,38.0
Snippy,YESIR,Immortal 3,Initiator,1.1717,7.8,26.4758,56.2
MYS Imskiboski,Na2,Immortal 3,Flex,1.1413,6.4,27.5312,35.0
vysi,ble,Immortal 2,Initiator,0.9923,6.0,18.3913,40.4
Minimal,Money,Immortal 3,Controller,1.0096,6.6,11.183,48.8
spaced,1234,Immortal 3,Duelist,1.16,4.2,20.2677,48.8
cryocells fanboy,rush,Immortal 2,Duelist,1.0467,3.4,28.7352,39.6
