User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
KingKaloons,NA1,Silver 3,Controller,1.8493,3.4,16.7345,25.6
mayy,moon,Silver 2,Duelist,0.883,5.0,20.4432,48.6
becky,0001,Bronze 3,Flex,1.236,4.0,11.9919,19.0
Iamsuckthisgame,3317,Bronze 2,Flex,1.4778,4.0,11.828,7.3333
ClipedUrHead,9280,Bronze 2,Sentinel,1.0257,4.4,13.6597,31.4
pinklunaa,1745,Iron 3,Duelist,0.6805,2.4,21.5881,20.8
KriptinSZN,7590,Bronze 3,Flex,0.9772,4.0,12.1753,10.0
Oinkoink,8888,Silver 1,Sentinel,0.7392,6.0,6.6772,16.8
That1GuyJohn,9951,Iron 3,Sentinel,0.78,2.6,15.7204,8.8
696969,lemon,Iron 3,Flex,0.9354,6.6,11.6541,24.8
ChewPompa,5517,Iron 1,Flex,0.6285,1.0,10.1481,5.0
ElGorilla,NA1,Silver 1,Controller,0.8387,4.4,10.7005,30.4
Odeum,5532,Bronze 3,Flex,0.7624,5.0,10.7358,18.8
夜露死苦,corps,Bronze 3,Initiator,1.4588,6.2,9.3248,15.8
BestQueenEU,1276,Bronze 3,Initiator,1.3333,3.8,16.1451,23.0
xRachh,2727,Iron 2,Initiator,0.6811,4.0,13.5085,25.0
andruwu,owo,Silver 2,Flex,1.0222,6.0,19.1103,46.8
flabby turtle,NA1,Iron 3,Sentinel,0.7555,4.8,10.7201,24.2
Unknown032,NA1,Bronze 3,Duelist,0.9146,2.6,26.4489,41.0
girlboss,6860,Iron 3,Flex,0.6243,2.6,9.2857,11.4
wesotopical,6969,Silver 2,Flex,0.9385,7.0,0.0,0.0
joonbino,Joon,Silver 3,Controller,1.8467,4.2,16.2221,28.0
Kabin0,88888,Bronze 2,Initiator,1.1535,2.6,18.6547,27.0
MsKaySlays,Bot,Silver 1,Sentinel,0.8961,5.4,17.537,26.4
shotmanDG,3151,Bronze 3,Initiator,1.1256,6.6,10.3228,11.8
Ali,BD90,Gold 1,Duelist,0.9658,3.4,18.0359,28.2
98SPECIAL,NA1,Bronze 3,Duelist,1.0647,4.4,11.2085,31.8
jero ッ,ily,Bronze 2,Sentinel,1.1537,5.4,12.8669,27.2
TheSweetRevenge,NA1,Bronze 2,Duelist,0.5594,3.0,8.1095,26.8
Epsilyon,NA1,Bronze 2,Controller,0.9103,6.0,7.6028,50.2
Gatsbu,69420,Iron 3,Initiator,1.0582,5.0,20.427,39.6
2jz,4408,Gold 1,Sentinel,1.1111,5.0,21.2875,24.2
orionnan,4136,Silver 3,Flex,0.8668,6.6,15.6115,26.4
Kujo,111,Bronze 3,Initiator,1.0099,6.6,5.6993,20.0
csC1ick,NA1,Gold 1,Duelist,1.8258,3.4,16.5658,23.2
nutmeg,0420,Bronze 1,Controller,0.8493,3.2,13.9386,20.0
burnt bean,1333,Gold 3,Duelist,0.7174,2.4,13.431,17.8
than0553,NA1,Bronze 1,Initiator,0.6523,4.8,22.076,42.0
TrickyyyG,7071,Bronze 1,Duelist,0.7345,2.8,20.3077,21.2
Esstifen,1127,Silver 3,Flex,0.7406,7.6,18.7474,42.6
Nero,FFFF0,Bronze 3,Duelist,1.0224,5.6,8.1886,23.6
Psychotic,Pizza,Silver 2,Duelist,0.9255,3.6,11.5605,18.0
Jface29,5097,Iron 3,Sentinel,0.7192,4.4,8.6987,26.6
Fyumi,001,Silver 3,Flex,1.2106,6.6,13.6748,40.8
Artificial x,NA1,Bronze 1,Initiator,1.3133,1.4,12.2618,11.4
BLITZ,69699,Platinum 1,Duelist,1.0652,2.6,17.1258,62.4
somni,9999,Bronze 1,Flex,0.4297,3.4,12.5969,29.6
MotherSerenityTV,0519,Bronze 2,Sentinel,0.7838,4.4,8.3422,18.6
Anine,milf,Silver 3,Duelist,0.7569,2.4,26.8644,16.6
Maluco,5078,Silver 1,Duelist,0.9932,4.4,16.6613,38.8
SlowedHorse,5262,Bronze 2,Initiator,1.0977,7.8,12.1837,44.4
ButtaNuttzzz,5153,Silver 2,Flex,0.921,5.2,14.2427,31.2
Princesa,demon,Gold 2,Flex,0.6874,6.2,11.2291,13.2
SoggyBread,MEN,Silver 3,Duelist,0.7731,2.8,13.9419,37.4
TellYourMomHello,00164,Silver 3,Duelist,1.1752,4.2,13.7199,47.8
Shotea,Nbee,Silver 1,Flex,0.7233,1.4,8.3667,12.6
hatlessd,9378,Silver 1,Flex,1.3369,4.6,28.2695,22.0
Brando,1496,Silver 1,Sentinel,0.7871,3.8,8.9926,23.0
Jaykander,NA1,Bronze 3,Sentinel,0.465,5.0,4.703,17.6
0ussamaB3nLad3n,CR69,Bronze 1,Sentinel,1.1093,3.4,9.0253,22.2
mangina,NA1,Bronze 3,Initiator,1.2512,5.2,12.8038,26.8
bruvren,2265,Platinum 2,Flex,1.1614,8.2,20.7738,23.0
Hiraeth,pixi,Platinum 3,Sentinel,1.0404,6.6,20.2811,30.2
ttkyoo,2544,Bronze 2,Flex,0.8823,5.4,11.5967,11.0
Rudy2k1,uwu,Silver 2,Flex,1.3344,5.2,18.3443,41.2
erased,loser,Platinum 1,Flex,1.2818,6.0,17.8403,36.8
TR4V15,000,Bronze 1,Duelist,0.5236,2.5,12.0372,17.25
JustinMemes,NA1,Gold 1,Flex,1.1669,4.2,6.1622,12.8
endlysly,NA1,Bronze 2,Flex,1.1344,2.4,15.8474,21.6
Dynamics,4455,Bronze 3,Duelist,0.9869,3.0,15.1557,26.0
SadKneesNToes,NA1,Iron 3,Flex,0.7963,5.2,8.818,31.2
kevin my daddy,sis,Gold 2,Duelist,0.6618,3.6,12.6126,9.0
Joneahahuaha,9028,Iron 3,Initiator,0.6193,5.0,11.4475,18.6
Testo Junkie,NA1,Bronze 2,Duelist,1.0417,8.2,14.3738,31.0
Alexa Zink,9144,Silver 2,Sentinel,1.24,4.4,17.8113,32.4
mcraycray,9428,Silver 2,Duelist,0.9971,4.8,13.4024,40.2
ItzMinho01,9189,Bronze 3,Duelist,0.5394,2.0,11.6918,16.2
nupic,2017,Bronze 2,Duelist,1.7679,5.0,18.6149,35.8
frankîe,ily,Bronze 3,Initiator,0.6,2.0,14.8333,16.6
Valorant Archon,0000,Bronze 1,Flex,1.1522,2.8,14.1614,11.6
cm90wx,9913,Bronze 2,Controller,0.9817,4.4,19.2914,34.0
mamaiymacridimal,9469,Gold 1,Flex,0.8479,2.2,29.8775,36.2
Kerrigan,7789,Silver 2,Duelist,1.2021,4.2,12.8628,26.4
qwch,1111,Platinum 2,Controller,1.5119,6.8,13.5898,16.0
Chicken Gooch,2898,Silver 2,Flex,1.0037,6.8,10.1197,42.2
scruffypuff79,8334,Iron 3,Initiator,0.8195,5.0,6.4413,23.6
George W Busch,Light,Gold 2,Sentinel,1.5049,6.2,13.9213,50.8
susu,2002,Gold 1,Flex,0.6778,2.6,9.37,22.2
iaresloth,NA1,Bronze 2,Initiator,1.0403,3.0,18.3758,24.8
Vore,0000,Bronze 3,Duelist,0.8377,6.0,6.8788,31.8
LLAMAS,6620,Iron 2,Controller,1.0197,3.6,13.7535,23.0
aila,2424,Bronze 1,Flex,1.0467,2.0,10.129,16.8
Pudding,Water,Gold 1,Duelist,1.4197,2.8,11.3586,13.2
executevirus,urdad,Iron 2,Duelist,0.5095,4.2,5.4161,14.8
Fox,2816,Silver 2,Initiator,1.0491,6.8,14.4827,28.8
JuiceWarriorGC,1001,Silver 1,Initiator,0.8571,9.0,18.1248,57.4
Jav,5984,Diamond 1,Flex,0.9182,2.2,6.1037,12.8
Wavy,12345,Immortal 1,Flex,0.5,0.0,26.3158,14.0
UWUmaster,yeet,Silver 2,Flex,0.9292,3.8,12.004,35.6
ruhrohraggy12,5103,Bronze 1,Duelist,0.51,1.8,9.4032,6.0
TotesnotYorumain,Swaws,Bronze 1,Flex,1.3375,7.4,14.1653,45.8
EndlessMeasures,1056,Bronze 1,Flex,0.597,4.2,17.765,66.0
Pickle947,2841,Platinum 1,Duelist,1.4108,7.2,0.0,0.0
FruityTM,NA1,Silver 3,Duelist,1.1339,5.0,10.7055,22.6
Kazuu,maple,Silver 2,Flex,1.2199,6.8,16.2183,62.0
Erroede,Hello,Silver 1,Flex,1.091,4.2,9.8024,22.0
devdev,2k19,Silver 1,Duelist,1.0499,4.4,15.5059,35.0
EgBrian,gamur,Silver 1,Duelist,1.1319,5.2,15.5737,42.0
tone,2167,Gold 1,Duelist,1.1993,5.4,7.7808,18.0
yae,6464,Iron 3,Flex,0.5773,2.8,15.1875,9.8
fxwning,118,Diamond 1,Flex,0.9279,4.8,12.408,37.0
Elyxirs,000,Bronze 2,Controller,2.2451,3.8,8.0591,42.0
Frost,4083,Bronze 1,Controller,0.8781,5.2,6.9669,35.6
Ashley,0123,Silver 3,Flex,1.4748,5.0,9.5238,15.4
MIGLOL1234,NA1,Bronze 3,Duelist,0.98,2.8,13.4627,26.4
Baiken,Main,Silver 1,Initiator,1.1895,6.0,17.9481,40.4
brieys,4400,Bronze 2,Flex,1.1386,5.8,16.3719,39.0
Wenn0101,NA1,Gold 1,Controller,1.1957,6.2,9.0118,15.2
Crown Me,NA1,Diamond 3,Duelist,1.493,4.6,10.1205,23.4
Jelq Every Day,nocap,Bronze 3,Initiator,1.6602,5.8,22.6679,51.4
SolarSpade,Fishy,Gold 1,Controller,0.7181,4.8,12.3427,35.0
zach,idfc,Immortal 1,Flex,1.0389,2.2,13.2859,20.0
unlawful,0020,Diamond 1,Flex,1.4508,4.4,18.1012,17.4
CertifiedBot,Whiff,Bronze 3,Duelist,1.3818,1.4,11.8421,15.8
Yami アセベド,7846,Bronze 2,Flex,1.1407,8.0,14.7915,70.8
lou,xoxo,Bronze 2,Duelist,0.8381,5.2,13.5985,27.8
Aborygyny,NA1,Silver 2,Sentinel,1.0362,7.8,3.9805,17.8
Mulan,6804,Iron 3,Sentinel,1.4878,2.4,18.3681,18.0
BEAR,LMAO,Bronze 1,Duelist,0.9539,2.8,9.0756,29.4
xBandit,NA69,Iron 3,Duelist,0.9746,3.0,16.8891,23.2
Kailey,9743,Bronze 3,Initiator,0.7849,3.8,28.8284,28.0
Pawa,6990,Silver 3,Controller,0.9342,5.6,9.9405,38.4
crow,dnd,Silver 1,Duelist,0.5897,5.6,4.3636,10.4
QUIXERS306454,NA1,Bronze 1,Duelist,1.4619,2.2,23.4403,31.8
kaizori,0345,Gold 1,Flex,1.1297,5.8,15.8496,57.2
beta4days,dogw,Iron 3,Controller,0.89,4.4,11.5904,49.6
bird,1453,Bronze 2,Sentinel,1.2036,3.0,20.1403,10.0
Shampow25,NA1,Iron 2,Flex,0.6095,2.4,8.5296,49.2
Spexz,3179,Iron 3,Flex,0.75,0.0,10.0,8.0
Iternite,NA1,Silver 2,Initiator,1.415,2.8,13.3989,26.0
zoeh,101,Diamond 1,Duelist,1.0527,3.2,30.0699,31.6
Trinity,3436,Gold 1,Duelist,3.8381,4.4,15.6512,42.2
Squidward,BBL,Diamond 2,Duelist,1.7969,5.2,28.7485,44.6
AdamrasFTW,4321,Silver 3,Initiator,1.3378,7.4,12.7471,43.0
rFlexed,NA1,Bronze 1,Duelist,0.8876,2.2,10.2341,22.6
KentsKy,NA1,Bronze 1,Flex,0.8377,6.4,5.1055,12.0
Darkangel123233,NA1,Bronze 2,Initiator,1.1483,5.0,12.8808,26.2
H3rVachina,egirl,Silver 1,Flex,1.1587,4.2,18.7363,46.8
NifeShards,5886,Silver 1,Flex,0.8674,5.0,16.4834,33.8
44kg goth gf,97lbs,Bronze 2,Initiator,0.6525,5.0,9.6318,35.2
Empty,2540,Gold 1,Flex,0.9715,2.4,15.8695,23.2
Sage1x,NA1,Bronze 3,Sentinel,1.0635,5.8,9.135,24.4
Makima,Nero,Silver 1,Flex,1.2407,5.0,12.6725,50.2
ImTeeler,1341,Iron 2,Duelist,1.1431,4.4,7.9286,36.2
Ruzuh,000,Gold 2,Duelist,1.5692,3.8,9.3792,32.4
floatboat,3885,Iron 3,Initiator,0.5304,2.0,18.3243,12.0
Triballs,5540,Bronze 1,Duelist,1.395,2.6,14.061,27.8
AbrAxas,1731,Iron 3,Flex,1.817,4.0,7.61,32.2
myleftbigtoe,1684,Iron 1,Controller,0.7146,4.4,4.8694,14.8
PropheticVision,1894,Silver 1,Controller,0.8815,2.6,24.303,11.6
Beav,7713,Bronze 2,Sentinel,1.2082,5.2,9.4774,25.0
VaporingGuide,9981,Iron 3,Initiator,0.6336,5.2,10.9473,28.2
Kendras Kitten,4824,Iron 3,Sentinel,1.2597,5.0,9.9965,11.4
Teddy,dilf,Gold 1,Duelist,1.0156,4.0,10.5239,32.4
Bibbybaku,CDPG,Iron 3,Initiator,0.7285,6.8,9.884,23.6
Zero,7sin,Gold 1,Initiator,1.2978,3.4,14.1153,26.6
ellprz,4929,Bronze 3,Sentinel,1.0525,6.0,12.5237,28.8
CrispyToast,5654,Iron 1,Initiator,0.6811,6.6,9.7672,21.6
BCGMiracle,2451,Bronze 2,Flex,0.8744,6.6,7.8544,15.8
Mario2up,NA1,Silver 2,Flex,1.3265,3.4,19.9991,17.8
伊诺비,321,Silver 1,Flex,0.6642,6.6,8.6646,45.2
INaCl,2932,Bronze 1,Initiator,0.9753,3.2,14.3333,15.8
Tyson,4163,Silver 1,Initiator,0.891,8.0,13.2318,49.2
Cosmic,1849,Gold 1,Duelist,1.9653,4.8,13.2828,24.0
tsheep,deez,Bronze 2,Initiator,1.0411,5.8,18.9928,30.2
MLT,8471,Bronze 3,Duelist,1.042,3.2,10.5101,22.6
ara,owoby,Silver 1,Controller,1.5796,5.4,13.9869,31.2
JAXX,ball,Bronze 3,Sentinel,1.0333,1.2,17.1349,21.2
イスラエル,999,Bronze 3,Flex,0.3463,5.0,2.3077,15.6
Sue,666,Silver 1,Sentinel,1.1437,2.2,29.3071,37.4
GinyuDrip,NA1,Silver 2,Flex,1.0913,4.0,17.3532,40.2
blaizeispapi,8843,Bronze 1,Controller,0.9824,2.6,19.1259,21.6
daigo,44444,Bronze 3,Duelist,1.0312,5.2,18.1326,30.6
iiTzTaz,1996,Iron 3,Duelist,0.8326,6.0,12.1692,42.4
Reflex2822,8433,Iron 3,Duelist,1.0858,5.6,6.5417,28.0
Lisie,6318,Bronze 2,Flex,0.8899,5.0,4.1758,12.2
Frozen Pizza,1023,Bronze 3,Duelist,0.8452,4.2,6.4732,38.2
Ryujin,0017,Bronze 3,Initiator,1.3292,4.8,8.2252,21.2
tnirav,5778,Iron 3,Controller,1.4403,2.6,23.5057,33.4
leffi,117,Bronze 1,Sentinel,1.1722,5.6,14.606,23.6
Sleepy,9876,Iron 2,Flex,0.9433,2.6,15.2444,14.6
DooDooButter,NA1,Silver 2,Flex,0.7514,3.0,13.23,24.8
RobinsonDOS,123,Silver 3,Initiator,0.6548,6.2,13.0202,42.4
SlothBun,NA1,Iron 3,Initiator,1.2292,6.4,5.7371,28.0
SunflowerValley,2022,Bronze 1,Flex,1.6667,1.8,13.6005,14.4
Qui4,69420,Silver 1,Controller,0.9349,5.4,21.3693,43.0
chammatic,1303,Bronze 2,Duelist,1.1882,4.6,13.3196,36.4
PineconeTree69,Yeet,Silver 3,Sentinel,1.335,4.0,15.9365,20.8
Humble,0227,Silver 2,Controller,0.9086,6.0,10.7596,54.6
iLuvParadocs,RGBTQ,Gold 3,Flex,1.7606,0.8,39.6809,26.2
yrm0msgf,milf,Bronze 3,Sentinel,0.998,7.2,18.8835,13.8
Erratic,Ytry,Platinum 2,Flex,1.2841,3.6,5.4839,13.6
TheTiltedJoker,NA1,Silver 3,Duelist,1.0738,3.8,14.8479,37.6
AyyitzAce,DaQT,Bronze 3,Flex,1.1716,3.6,7.3517,23.2
blackrockslasher,NA1,Bronze 1,Sentinel,1.1593,4.6,7.9833,24.0
MarshMadness,5027,Bronze 3,Controller,0.7792,4.4,8.133,25.0
Skullz,8403,Bronze 2,Duelist,0.8028,5.6,9.7394,37.2
Tortilla,340,Bronze 2,Sentinel,1.6938,4.0,4.2879,20.4
emiee,8743,Silver 1,Controller,1.0074,4.2,14.4503,31.2
Mongoose,4109,Bronze 1,Flex,0.7402,3.4,14.3464,32.0
OttoOdyssey,3573,Iron 1,Flex,0.8188,2.8,5.4814,35.2
xCrimtane,NA1,Bronze 2,Flex,0.4783,6.6,8.6667,15.0
4KTrey,Trey,Bronze 2,Duelist,1.9493,2.4,22.7041,18.4
Joyboy,TEN43,Gold 1,Flex,1.5779,5.0,37.218,40.3333
plum,6573,Iron 2,Controller,1.3081,4.8,7.6167,25.6
gabagoo,agua,Gold 2,Duelist,2.2597,2.8,13.7727,15.8
Not Omen,1738,Bronze 2,Flex,1.9826,2.0,24.5788,27.0
ghee,1567,Bronze 2,Sentinel,1.1346,2.0,11.6144,11.0
EllaLunaire,1559,Bronze 2,Flex,0.6608,4.0,7.7515,17.0
Pengui,7117,Bronze 3,Initiator,0.4675,3.2,20.0566,14.4
Ninjachuu,NA1,Iron 2,Controller,0.897,6.2,7.5439,34.0
quakeqs,3512,Bronze 1,Duelist,1.1614,3.8,14.8416,22.4
BossTac0s339,4101,Iron 1,Flex,1.25,4.0,18.1818,19.0
Vjgamer,2195,Bronze 1,Duelist,0.9953,4.6,8.5795,48.8
S1L3NT,3759,Iron 3,Duelist,0.9573,5.0,14.3346,42.6
imsobad,3369,Silver 3,Flex,0.7751,4.6,14.1743,42.8
Vinhy,Lay,Bronze 1,Controller,1.5543,3.0,17.8792,21.0
RiptideGI,6935,Silver 3,Flex,NaN,NaN,NaN,NaN
coleslaw,0009,Bronze 2,Sentinel,2.7163,4.0,16.4636,30.6
Mitski,416,Bronze 3,Flex,1.0582,7.8,16.6881,60.8
el1zaa,1000,Silver 1,Sentinel,1.0456,4.2,12.5488,13.0
brendaa,ilr,Silver 3,Duelist,0.6529,2.2,17.2643,11.0
Mr Zoinks,6717,Silver 1,Flex,1.2333,5.5,11.1429,30.0
TMURDA,1220,Bronze 3,Initiator,1.3756,5.0,8.3823,36.2
Nyxxx,6903,Iron 3,Initiator,1.3506,3.0,13.7088,23.6
puff puff pass,3971,Iron 1,Initiator,0.7762,3.6,9.2771,31.8
aloe,juice,Bronze 1,Sentinel,1.0978,6.2,8.3999,29.0
Egirl Lazar,7786,Silver 2,Duelist,0.9881,2.8,15.3316,11.2
SEN bronze,1tap,Silver 2,Flex,NaN,NaN,NaN,NaN
 BeastieBoy,1896,Gold 2,Initiator,1.1387,2.8,7.2939,13.0
PandaFury,1019,Silver 2,Controller,0.5905,1.8,9.84,13.0
Abort,peep,Bronze 2,Flex,1.056,5.8,6.7739,17.0
Isenn,5155,Bronze 3,Initiator,1.208,5.6,12.9748,17.0
Wendy Stan,7409,Silver 2,Sentinel,1.3128,4.6,20.1761,36.8
Urban,4020,Silver 2,Sentinel,1.2321,2.0,28.3348,33.0
CgTrojan78,4983,Bronze 3,Initiator,1.4671,4.0,18.6384,26.8
DaddyReyna,imgay,Silver 2,Duelist,1.5054,4.8,20.9299,34.4
calebgg28,1901,Bronze 3,Flex,0.5287,2.8,6.1111,9.4
oolong milk tea,simp,Bronze 1,Flex,1.2763,5.8,14.82,23.0
halo,4952,Silver 1,Duelist,1.5274,5.2,12.5287,7.8
stonetroy1,TTV,Gold 1,Duelist,1.2881,2.8,27.3175,31.8
Paradis2,NA1,Silver 2,Sentinel,1.0761,4.2,11.5488,32.8
Viper go ssss,6311,Bronze 1,Controller,1.253,3.2,10.9379,16.0
Aveo,myxen,Bronze 3,Duelist,1.1604,5.6,8.842,36.4
RedfíshBluefísh,NA1,Bronze 2,Flex,1.2458,2.8,9.1235,18.4
HAL9000,3224,Bronze 2,Flex,1.3838,7.6,13.1004,20.8
KatNipCrazy,NA1,Iron 2,Controller,0.5992,3.4,19.2745,25.8
Lucid,7672,Silver 1,Flex,0.9158,4.8,15.3875,38.6
xHarryAllen,1999,Bronze 2,Initiator,0.8379,6.0,10.4917,32.8
mushthemellow,5468,Iron 1,Flex,1.0585,3.0,9.6423,27.6
Duck,3379,Bronze 1,Flex,0.8627,3.4,15.4032,35.8
lillee,boba,Iron 2,Duelist,0.6218,2.8,9.3246,25.0
ImRat,Ratty,Bronze 3,Duelist,2.1043,2.4,20.3635,24.0
YutaOkkotsu,juevo,Silver 1,Flex,0.8269,2.8,12.6582,22.0
