User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
Tomato Taco,5111,Gold 2,Sentinel,1.0369,3.0,14.7912,45.6
Zen,8085,Bronze 2,Controller,0.6589,4.2,15.8716,36.2
JayBot,2175,Gold 1,Sentinel,0.7588,4.4,18.1534,41.2
Noski,5592,Platinum 1,Flex,0.8534,5.4,4.7619,14.2
Ariston19,Fart,Gold 3,Flex,0.5,2.0,6.6667,23.0
officerdoofy26,6140,Silver 1,Initiator,1.5054,6.2,25.2098,44.2
fruity,2274,Silver 2,Flex,0.8667,4.0,13.0401,38.0
i suck,2929,Gold 2,Duelist,0.6213,2.4,27.3183,30.0
vinnyvichie,NA1,Silver 1,Flex,1.5499,5.0,8.1716,16.0
Its meッ,4689,Gold 3,Flex,,,,
THEMAN841757777,777,Platinum 2,Duelist,1.0608,2.4,21.888,25.8
BlackRose,00000,Bronze 3,Duelist,1.0768,3.4,13.4399,35.8
rain,daoko,Gold 3,Flex,3.0083,5.2,19.3094,44.4
BigKitty76,NA1,Silver 1,Initiator,0.7548,7.0,13.099,43.8
Shiro,9298,Iron 3,Flex,,,,
ElChapo,7127,Silver 2,Sentinel,0.9589,6.6,12.4304,32.6
P00kie,2373,Bronze 2,Sentinel,0.365,5.4,12.3405,16.6
killua,JonG,Bronze 3,Flex,0.9248,3.6,12.956,32.2
Vibranium,Peace,Bronze 1,Duelist,1.0873,2.4,22.3714,27.0
sly,BBC,Iron 3,Flex,1.0858,5.0,6.1093,8.8
NobleVIP,NA1,Gold 2,Duelist,0.8251,2.8,25.6952,16.6
PRF Spino,9000,Gold 1,Initiator,1.2336,2.4,15.7071,26.4
TwoBee,2588,Silver 3,Flex,,,,
matthews197,3508,Gold 1,Initiator,0.8973,4.6,17.465,45.0
pouppe12,6923,Bronze 1,Duelist,1.049,4.2,5.8689,35.6
aspirin,meow,Iron 3,Duelist,0.5908,1.6,12.0525,18.8
pistol princess,224,Silver 3,Flex,0.5931,5.2,13.0768,34.8
Aqua is dad,Papa,Bronze 1,Duelist,1.5948,4.0,12.996,31.4
Justin8542,NA1,Bronze 3,Duelist,1.3445,2.8,17.8643,18.8
Sassmastah,slap,Bronze 3,Flex,1.4745,4.0,24.6791,28.2
TeeWreckz,TRekz,Silver 1,Duelist,2.05,2.2,11.0104,29.4
Aàrón,NA1,Diamond 2,Flex,1.0979,5.2,12.5611,30.4
akilesk45,LAN,Silver 1,Sentinel,0.9881,6.6,7.8213,32.0
Empathy,87893,Gold 2,Controller,0.9431,4.2,18.0941,26.4
samson,4750,Silver 2,Flex,0.9475,3.8,23.276,22.4
zomba,India,Gold 2,Flex,0.8289,2.75,25.0253,30.5
Hud,0001,Gold 1,Duelist,1.1871,4.6,9.5382,27.4
jhongOP,jhong,Gold 3,Flex,1.8935,4.2,18.2752,24.6
cherry,died,Silver 2,Flex,1.5881,6.4,19.9618,42.0
ImGt,69420,Silver 1,Sentinel,0.6406,1.8,12.6889,43.6
sleep,9321,Platinum 2,Sentinel,1.4964,3.8,25.2845,20.8
SimplyNoHacks,9720,Silver 2,Flex,0.8,4.0,7.6923,48.0
she luvs Benjy,bruh,Bronze 2,Flex,0.9935,3.6,8.2047,23.6
3dward6,7744,Bronze 1,Flex,1.1811,3.6,9.229,23.6
drpiggles2000,NA1,Bronze 3,Flex,,,,
Local Ice Boi,NA1,Bronze 2,Duelist,0.483,4.8,10.7491,30.2
SammyMG,NA1,Bronze 3,Duelist,1.9,1.4,13.4738,20.6
ImThicck,swag,Iron 3,Controller,0.9176,3.4,16.71,20.0
LordSlay,55232,Diamond 1,Flex,1.0699,4.8,16.7653,48.6
WEB3 GAMING,learn,Silver 2,Flex,0.9411,4.4,29.0959,43.2
MimicDusty,666,Silver 3,Sentinel,1.3711,6.4,19.354,51.0
ILuvNamDoSan,8975,Gold 3,Controller,1.6257,6.4,20.7945,54.0
Hentai Jedi,Nani,Silver 2,Flex,,,,
Mami,relt,Silver 2,Flex,1.0467,7.0,10.6343,53.2
JayCroy,450,Silver 3,Duelist,1.232,3.4,15.0584,55.0
catz,3079,Platinum 3,Sentinel,0.7503,3.0,19.3072,17.2
SakurasIsland,1714,Bronze 1,Sentinel,0.7764,4.0,7.7945,19.4
RyanReynolds12,7646,Bronze 2,Duelist,1.0025,4.0,25.5489,21.6
kraMichi,2124,Silver 2,Initiator,1.0528,6.6,13.5689,23.4
Sakura Haruno,whiff,Bronze 3,Flex,0.5428,4.4,11.1354,16.6
Malik1of1,5955,Silver 1,Flex,0.9286,8.0,0.0,0.0
Biden,32113,Silver 3,Duelist,1.4887,2.4,36.7696,30.8
OverZealousWolf,NA1,Silver 1,Sentinel,1.1561,6.0,11.3729,22.2
Deliela,NA1,Bronze 2,Initiator,1.1065,5.8,24.781,41.6
pizza,1210,Gold 1,Initiator,0.7925,4.6,27.8306,28.4
tahze,NA1,Gold 3,Flex,1.0104,4.2,14.7609,32.0
bunja,NA1,Silver 2,Duelist,2.0612,3.0,24.2166,18.4
ZukaCarries,daddy,Gold 2,Initiator,1.0044,9.4,12.9491,43.4
YOYO,246,Silver 3,Flex,0.8978,6.0,0.0,0.0
Tahoepld,1893,Silver 2,Sentinel,1.238,3.6,21.5143,35.6
Swagman McGee,timmy,Platinum 2,Initiator,1.1892,6.4,16.3709,33.6
I ride bug 4 fun,6421,Bronze 2,Duelist,1.31,1.2,15.473,24.6
z00z,6591,Silver 1,Controller,1.7552,4.6,14.997,33.8
EVILVAMP,1758,Platinum 1,Duelist,0.7768,3.0,9.0618,17.0
hi honey,holo,Silver 1,Flex,0.9352,7.2,19.7844,47.2
synergie,gray,Silver 3,Flex,1.0828,5.6667,18.1267,29.3333
quandinavious,4141,Bronze 2,Flex,1.5276,5.2,14.9004,25.4
Venomhuskies,CAN,Silver 3,Duelist,0.9044,4.0,14.7902,32.8
strawberry,fr00t,Bronze 2,Duelist,1.0421,3.0,31.1223,28.2
Raziel,1890,Silver 2,Duelist,1.3798,2.4,22.6488,32.2
Nik Kun,Мommy,Bronze 1,Flex,1.1396,5.4,4.5855,18.8
JTAB,0899,Silver 1,Flex,0.9721,9.6,11.0,15.2
Organix,2022,Silver 2,Initiator,1.0022,5.6,16.768,23.6
Harry JN,5621,Bronze 2,Duelist,1.0115,7.2,12.309,72.6
hieu,NGOC,Gold 2,Duelist,1.3842,4.2,46.0387,32.4
ghoulie,6751,Silver 3,Duelist,0.7709,4.0,19.2021,24.6
bread turtle,bread,Silver 1,Duelist,0.6663,4.8,9.0256,14.2
JoyceeeeeJoyce,yyds,Platinum 2,Controller,1.3762,3.4,23.4385,17.2
2Cheese,4444,Gold 1,Flex,0.6922,7.0,29.5777,43.6
papijesus,6969,Bronze 3,Duelist,0.7473,3.8,18.7262,32.0
Sleepy,Viet,Silver 1,Duelist,1.2083,3.4,7.6069,18.4
guanwiththelin,NA1,Gold 2,Flex,1.3694,3.75,8.4484,29.25
NellaVanilla,7457,Silver 1,Flex,,,,
StopSmurfing,7822,Bronze 3,Duelist,1.1583,4.0,19.8916,36.2
agony,8633,Gold 1,Flex,0.8864,6.8,17.4174,39.6
YeeYaw,6846,Silver 1,Flex,,,,
EddieOG,8527,Silver 1,Flex,,,,
RxRosie,6969,Bronze 3,Flex,1.1509,5.6,8.3149,41.2
Magikarp,1919,Gold 3,Flex,1.1905,5.0,9.6045,86.0
unknown4653,3994,Iron 2,Controller,1.1567,4.8,9.3485,31.8
Senor Kush,2003,Gold 3,Duelist,1.3987,4.6,14.3107,26.2
YOSHBOYMEBOY,4614,Silver 2,Controller,1.091,7.2,16.8445,62.4
Aquaッ,8872,Silver 2,Duelist,1.191,3.8,9.0488,33.4
XOXO,Swag,Bronze 3,Flex,0.7562,6.2,8.1839,30.8
Acai,Emily,Gold 1,Duelist,0.9514,3.6,25.0017,33.2
Trap Dad,Na1,Gold 1,Flex,2.6667,4.0,7.1429,29.0
Dadbod,3994,Silver 1,Sentinel,1.4889,4.8,9.2753,44.2
Ping Diff,7101,Silver 1,Duelist,1.4025,5.6,10.9773,46.2
Lizy,Pink,Bronze 3,Duelist,0.8278,5.0,19.5197,41.4
bekks,2502,Bronze 3,Flex,0.888,4.0,14.7489,25.6
Juice,1979,Platinum 2,Sentinel,1.5537,5.0,23.0939,24.8
dozzy,2280,Silver 2,Controller,1.6486,7.0,10.3433,29.0
Kappacino525,NA1,Bronze 2,Duelist,0.7941,5.6,10.6684,29.8
OnaniMasterLee,NA1,Bronze 1,Flex,0.4444,6.0,18.3333,41.0
wntrz,1240,Silver 3,Flex,1.5444,2.6,16.865,14.2
disguisedBEEEEEE,co96,Bronze 1,Flex,1.1235,1.5,16.9643,37.5
lp3456k,1408,Bronze 1,Duelist,1.0189,2.8,10.2629,21.4
Minty,rose,Platinum 1,Controller,1.063,3.6,8.9076,20.4
Vuthaj,0007,Platinum 1,Flex,1.2404,5.0,19.8485,53.2
itchynut,7682,Silver 2,Controller,1.1328,4.6,14.1208,54.6
NastiRush,8104,Bronze 2,Duelist,1.0158,4.8,20.7681,34.6
APONPORRIER,4715,Silver 2,Flex,0.6376,4.0,9.3722,33.0
2013123081239128,6361,Gold 1,Initiator,2.8592,4.0,16.1376,30.0
nannan,Chula,Silver 3,Flex,0.3471,3.0,8.8393,46.2
Krypto406,NA1,Silver 2,Initiator,1.2902,7.6,12.6604,48.0
Madara Uchiha,5345,Silver 1,Flex,0.979,6.0,10.287,28.2
Lacerx,1255,Silver 3,Sentinel,1.2552,2.6,21.8987,38.0
Guts,FREE,Platinum 1,Duelist,0.7751,3.8,16.0196,62.8
Grend64,2873,Bronze 1,Flex,1.3989,3.8,7.9946,23.8
backupbot,7529,Silver 1,Initiator,1.0607,1.4,21.7386,19.6
Yoggert,3411,Platinum 2,Duelist,0.9677,4.4,20.556,34.4
Rasen Shurikan,8334,Iron 3,Flex,0.8299,3.5,9.9673,20.5
Tanjiro San,1111,Silver 2,Flex,1.5206,5.8,13.6645,32.2
Kyoji,5349,Bronze 1,Sentinel,0.4703,6.4,5.3228,30.4
Chonger,ZMG7,Silver 1,Flex,1.7778,5.0,28.0,19.0
iStrahfe,5024,Silver 1,Flex,0.6842,5.0,26.0,31.0
sprng,NA1,Silver 3,Duelist,1.1653,5.2,6.0774,36.4
Praetorian,7998,Bronze 3,Duelist,1.2042,1.6,11.1586,25.0
gogetterT1,5358,Bronze 3,Flex,0.9286,0.5,8.467,16.5
parapsyche6,NA1,Silver 3,Controller,1.3199,5.8,11.334,43.4
Hershey,7035,Platinum 1,Flex,0.7,7.0,9.5238,22.0
emii,2003,Bronze 2,Sentinel,1.1483,5.0,14.9884,12.8
DakAttack,1515,Silver 1,Controller,0.9393,6.6,13.1429,60.8
roscothedeerfish,2791,Silver 1,Flex,,,,
TerkioFC,8639,Bronze 3,Flex,0.5333,3.0,5.2632,11.0
Baron,985,Platinum 3,Duelist,0.8977,5.6,13.3858,34.8
sirbu,7227,Silver 1,Flex,1.0185,7.4,2.5455,3.8
Hunter,2K2K,Gold 3,Flex,0.9594,4.2,23.4492,31.2
MatchaRaspberry,5555,Silver 3,Sentinel,0.8702,6.0,7.2383,25.6
Blitz,1675,Gold 3,Controller,0.6371,4.6,15.0781,40.2
logan,9753,Gold 1,Duelist,2.4977,7.6,10.0364,47.6
WelcomeStep,5555,Silver 1,Sentinel,0.7286,3.0,6.969,12.6
ALdriN,149,Silver 3,Duelist,1.185,5.0,20.8512,40.0
alien,3000,Iron 3,Initiator,1.0479,3.2,7.6317,28.6
StrapDaddy B,NA1,Silver 1,Flex,1.4318,1.5,14.4682,42.5
SenFaaT,3141,Bronze 2,Duelist,1.2178,1.6,21.5214,32.4
PRF Firsify,Ratio,Bronze 1,Flex,0.864,4.0,16.8685,24.2
monkeyboo420,2370,Silver 3,Flex,0.9179,4.2,16.252,33.2
Blez,9116,Silver 1,Flex,0.375,4.0,0.0,0.0
RabidGoose69,1117,Bronze 1,Controller,1.034,5.6667,11.5686,27.6667
f4rtsmellacbo,0404,Silver 3,Flex,2.1429,4.0,25.0,64.0
TRyingtobegood,2280,Iron 3,Flex,1.2569,4.6,18.6775,42.8
UrTweakin,HAWT,Silver 1,Flex,1.1663,4.0,14.0866,29.4
iSac,5472,Diamond 1,Initiator,1.3901,5.0,11.9082,58.6
Mike Oxlong,9245,Silver 3,Controller,1.2812,3.4,12.0191,29.4
HeavyMeds,9488,Gold 3,Flex,0.8956,4.5,19.2708,28.5
Amilliy,5564,Platinum 1,Flex,1.2291,4.6,5.1534,22.8
weeb eater,420,Platinum 1,Flex,1.2893,3.4,9.7358,16.0
DannyATO,6859,Bronze 2,Controller,1.0437,5.4,8.7988,21.8
dizzynickeltv,7382,Silver 3,Initiator,0.5987,7.4,13.4145,46.6
BobbyQueue,5735,Bronze 3,Duelist,1.0166,5.2,11.5165,28.6
Mexozark,7487,Iron 3,Duelist,0.6916,5.8,14.1455,31.4
roblox player,coom,Silver 1,Duelist,1.4228,3.0,17.1598,30.4
ErnieMiggs,9512,Bronze 3,Flex,1.3537,6.4,22.0756,20.8
Bonkers,3024,Silver 2,Flex,1.0,4.0,23.4375,44.0
Zigmite,NA1,Silver 1,Initiator,0.8905,1.2,8.3586,13.8
BayShiesty,1234,Silver 3,Flex,0.8,3.0,9.6774,41.0
COBALT,8160,Iron 3,Initiator,1.0356,5.0,12.1701,23.8
Death132,NA1,Silver 3,Flex,1.0588,4.0,32.5,28.0
Comy,8136,Silver 1,Duelist,1.0259,3.6667,17.8128,45.0
cloxuds,7180,Iron 1,Flex,0.9674,6.5,3.8462,39.5
Smiley ツ,Viya,Gold 1,Duelist,0.9571,3.6,24.5573,40.4
i love him,uckme,Gold 1,Duelist,1.102,4.6,18.96,29.8
yiddy,NAP,Silver 2,Flex,0.8648,3.0,25.7921,27.4
jamie,ibtc,Gold 1,Sentinel,0.5209,8.6,8.8812,26.4
Peter Grieffin,NA1,Gold 2,Duelist,2.0059,2.4,16.6432,25.6
Froge,42069,Bronze 2,Duelist,0.9509,3.2,6.8747,20.4
woosier,daddy,Bronze 1,Sentinel,0.6585,5.6,15.572,22.6
sun,milf,Gold 1,Flex,,,,
windx,nxvy,Gold 3,Flex,,,,
Graphyx,7716,Silver 3,Initiator,1.4341,5.2,10.7587,35.2
Jux,444,Gold 3,Duelist,0.8283,5.0,18.2072,51.6
Coo Hwhip,0711,Bronze 1,Initiator,1.1805,5.0,25.4055,41.6
sicko,9956,Gold 1,Initiator,0.7958,4.2,8.5193,34.4
Anxn,192,Bronze 3,Sentinel,1.9435,8.2,10.3114,22.6
impiousprincess,NA1,Iron 1,Flex,1.0,5.0,5.9701,26.0
大橋未久,6969,Bronze 3,Flex,1.5251,5.2,4.5188,7.8
Nyits,5570,Gold 2,Duelist,0.5942,2.2,25.9927,21.8
Exzure 2,NA1,Silver 3,Duelist,1.3478,4.6,20.1947,49.2
FatherAK,1687,Iron 2,Flex,0.5,1.0,33.3333,12.0
His Favorite,sage,Silver 2,Flex,1.684,3.8,20.901,45.8
REGGY CARTER,NA1,Gold 3,Flex,,,,
evilfaceshot,6089,Silver 3,Controller,1.1469,4.8,14.477,68.8
kurnilyo,onel,Silver 3,Duelist,1.0119,3.2,34.6853,30.6
JustAdi,42069,Silver 2,Initiator,1.0024,6.4,24.4424,39.4
nwaltz,dilf,Bronze 3,Controller,1.1407,5.6,12.0902,15.4
Thwifo,1485,Gold 3,Initiator,1.2084,2.4,26.1002,21.8
Vepox,NA1,Bronze 3,Duelist,0.9963,5.2,13.7841,40.8
KoobyKoober,4500,Bronze 3,Duelist,0.7956,4.8,16.4747,21.6
mikjiffy,5510,Silver 1,Controller,1.1849,3.4,19.3496,40.6
Red,Rojo,Diamond 2,Initiator,1.0507,4.0,22.1464,50.6
calebfkn1,NA1,Silver 2,Sentinel,1.2123,4.2,13.1372,31.0
Paoshloni,6560,Gold 1,Controller,0.7297,3.4,12.6822,31.2
FlaminTaco,2052,Silver 1,Initiator,0.8258,3.8,9.8894,32.4
Kapalot,9371,Platinum 1,Flex,1.1304,3.0,14.5833,58.0
zitronic,NA1,Silver 1,Duelist,1.4288,6.2,10.2809,49.6
JameSteezy,5192,Gold 3,Duelist,0.888,4.4,12.447,31.6
AladeenSaiyaJiN,5890,Silver 2,Controller,1.1076,3.0,30.6869,65.4
LilChris,9667,Silver 3,Duelist,1.2637,7.4,14.3957,55.6
JayG,AltF4,Bronze 2,Initiator,1.0426,6.2,11.3323,28.0
vegi,epic,Bronze 2,Duelist,1.0287,3.0,7.0592,22.0
Katieiskewlll,2059,Silver 2,Sentinel,1.0827,6.4,19.3663,22.2
Txrtlxs,NA1,Gold 3,Flex,0.5,4.0,12.5,31.0
Pkid1285,7844,Gold 3,Flex,0.798,6.2,14.1765,46.6
Celeste,oof,Platinum 2,Flex,0.6398,5.4,12.7435,39.4
bliss,xoxo,Silver 2,Flex,,,,
THENUMBERSMASON,YUMAD,Silver 3,Flex,1.349,4.0,16.4623,20.2
PepaRonin,6133,Silver 2,Duelist,1.1093,3.8,18.0005,47.6
DĘMØÑ,6969,Bronze 2,Duelist,0.8273,3.6,19.1036,23.4
mik,0523,Silver 1,Flex,0.818,4.4,16.9715,16.2
Bayat,2353,Silver 1,Flex,0.6667,1.0,31.25,23.0
Saiko,4137,Gold 2,Flex,1.4444,6.0,17.9487,16.0
Ignore,SAD,Gold 2,Flex,1.3077,4.0,15.5556,53.0
FunkyMonkey03,1695,Silver 3,Sentinel,0.6726,5.6,8.6125,27.4
aughhhhhhhhhhhhh,6969,Silver 2,Flex,0.9167,5.0,11.9048,32.0
Decaf,4467,Silver 1,Initiator,0.7356,4.4,11.2015,10.8
khan,6833,Gold 1,Initiator,0.9195,4.0,14.8058,44.6
JF2PayRespectsK,6487,Bronze 2,Flex,1.1818,7.0,24.1379,60.0
DeliriousMink,7212,Silver 2,Controller,0.9981,3.2,7.5569,16.8
ImpavidSavior,8445,Gold 1,Flex,1.4545,4.0,10.1695,70.0
Chamtaro,keshi,Bronze 3,Duelist,1.0497,5.4,6.129,12.4
vvsvic,8689,Silver 3,Flex,1.0835,7.0,9.7368,52.2
Endzo,5582,Silver 3,Flex,0.8125,4.0,27.7778,37.0
CaLi,213,Gold 1,Flex,0.7,10.0,0.0,0.0
timmylee3,4196,Platinum 2,Controller,0.8352,5.8,21.7717,37.0
Dozzyssimp,6969,Bronze 3,Sentinel,0.8602,4.6,10.871,21.4
Cow Whisperer,6969,Bronze 3,Initiator,1.0131,4.2,8.8243,23.4
phamtom,3212,Gold 1,Duelist,1.0622,6.2,14.7451,29.4
NobleVibez,HERO0,Platinum 1,Flex,0.4762,9.0,16.129,42.0
Greasy Tambo,631,Bronze 3,Duelist,1.3676,2.8,13.4571,28.4
DirtyCobins,3474,Silver 1,Duelist,0.9182,3.6,9.4206,37.6
GothPancakes,1248,Bronze 1,Flex,0.7743,2.4,7.6545,19.2
YummyGrandma,NA1,Gold 2,Sentinel,1.7042,2.6,15.1522,33.2
pokepoch,8024,Silver 3,Flex,,,,
sensE,1621,Bronze 2,Duelist,0.9536,4.4,15.1223,21.2
natetrain,kidz,Silver 3,Flex,3.4444,2.0,28.125,50.0
Gloopy,River,Platinum 1,Flex,,,,
YourStickBoi,NA1,Silver 3,Duelist,1.3004,2.4,16.5824,23.0
connerz,3250,Gold 1,Sentinel,0.908,3.0,19.3605,29.0
Ryuk,7658,Silver 3,Flex,,,,
xHazed,3971,Silver 2,Flex,1.0395,7.6,20.0786,32.6
HBlob,ORG,Bronze 2,Controller,0.7262,2.8,14.8198,25.2
Swaay,9285,Silver 1,Flex,1.1053,8.0,11.4583,52.0
Lengelot,8970,Iron 3,Sentinel,0.9046,3.4,14.9691,19.2
Meat,1993,Gold 3,Flex,1.2892,4.2,6.5455,10.2
sepsuo,0001,Gold 3,Flex,1.2079,3.0,25.7943,19.6
slowsensLarry,4dpi,Silver 3,Flex,1.375,6.0,16.1765,56.0
mojo89,8762,Bronze 1,Initiator,0.9042,6.0,12.1485,5.8
Ashura,2812,Gold 3,Flex,1.2759,4.6,24.1372,47.2
Dark hybrid,bread,Bronze 2,Controller,0.7652,3.4,8.4948,28.0
mounch,mavin,Silver 2,Flex,0.7481,4.3333,25.1852,41.0
Tank,BURR,Silver 3,Flex,1.033,7.4,9.1775,23.0
BubblePrimal,NA1,Bronze 2,Sentinel,1.0975,3.6,4.6053,12.4
h20 MooN,1234,Gold 2,Flex,,,,
Fander,1000,Platinum 2,Duelist,0.7261,2.2,9.6406,10.0
Exotixxc,3536,Iron 2,Flex,1.47,2.2,20.5741,21.6
michi,mimi,Silver 1,Controller,0.9767,4.0,15.1761,25.2
koodip,0921,Silver 2,Controller,1.0575,4.2,7.9524,17.2
CazualTK,1362,Silver 2,Controller,1.0239,4.0,7.9636,24.0
asu,poon,Silver 3,Sentinel,1.5328,3.0,31.7431,44.2
Luck1818,4540,Bronze 3,Flex,,,,
spamriceneggs,2960,Bronze 2,Flex,0.8817,5.2,11.126,22.8
MooperZZZ,7779,Gold 3,Flex,2.3518,4.2,11.1278,18.8
Yoon Simp,1001,Gold 1,Duelist,1.048,3.6,20.3208,28.2
basic,9914,Gold 3,Duelist,1.3533,2.0,18.4217,16.6
brizio24,2433,Bronze 3,Duelist,2.0144,4.0,9.8886,14.0
Dmtrixer,Vegan,Bronze 3,Controller,1.0196,8.2,9.3229,56.6
HokageJeff,5555,Gold 1,Flex,1.0526,3.0,22.8571,59.0
Lamborghini CEO,8292,Bronze 1,Initiator,0.8223,5.0,8.6429,12.2
Mio,0205,Silver 1,Flex,1.3329,6.4,9.3576,30.2
Cooperシ,5809,Iron 2,Duelist,1.6019,3.2,7.6598,21.4
UniMachi,Nico,Gold 2,Flex,1.2122,4.8,12.9001,22.4
熊猫 熊猫,panda,Gold 3,Duelist,1.2708,5.2,41.1846,38.4
Rynexx,2212,Bronze 2,Duelist,1.1702,4.8,21.5226,53.8
Ego,CHAD,Silver 3,Flex,2.5586,4.0,13.8299,30.6
aixxl,1299,Gold 1,Controller,1.5709,5.0,13.884,55.8
weiingsun,NA1,Bronze 2,Sentinel,0.8467,4.8,6.0819,17.0
tall n handsome,1589,Bronze 1,Flex,0.7333,3.8,7.4667,23.4
Syrn,Emily,Immortal 1,Flex,1.3907,3.0,9.6154,30.5
Vulpix,2683,Gold 1,Duelist,0.9635,4.2,17.4967,21.6
BlazeMasterBB,3524,Silver 1,Flex,1.965,1.4,33.3547,24.8
Garbageaim,3247,Bronze 1,Flex,0.9957,6.6,13.2886,41.0
ZoroJuro,9251,Silver 2,Controller,1.5152,5.8,11.6854,59.0
Ksubi,2444,Bronze 3,Duelist,1.2884,4.0,10.3673,27.2
Kurama,2032,Silver 2,Flex,0.7517,4.8,6.8066,20.2
milk,1477,Silver 3,Duelist,0.8411,5.2,15.7278,50.4
keb,7877,Silver 2,Initiator,1.0003,6.6,18.3047,71.4
BreadLover69,2627,Iron 2,Flex,0.5556,5.0,20.3704,53.0
RaviOllie,7777,Gold 2,Flex,,,,
Seanitoo,4987,Bronze 1,Sentinel,1.3193,5.6,7.4295,26.2
phu,jitt,Platinum 1,Initiator,0.9102,5.0,8.9202,27.8
Strikereye,4446,Silver 3,Flex,1.4824,7.0,18.7359,46.5
Ch0colate Rain,NA1,Silver 1,Flex,1.0408,5.6,9.4576,41.6
Local Crackhead,225,Gold 3,Flex,1.1795,8.4,0.0,0.0
Tyr,9001,Gold 1,Initiator,2.3267,4.6,12.4675,62.2
boost me daddy,kzuto,Silver 2,Duelist,1.5591,2.8,16.3682,17.0
angma,5110,Iron 3,Flex,,,,
BruhWhyAmISoBad,8119,Platinum 1,Sentinel,1.2553,8.2,17.2308,49.8
lildiesel131307,6738,Bronze 1,Controller,1.1516,3.4,18.7837,52.0
izzy,stfu,Iron 3,Flex,0.4738,2.2,19.3057,9.8
Jayy,9 9 9,Silver 1,Flex,,,,
DezmondBoi,NA1,Silver 1,Flex,1.1895,5.6,13.6435,26.4
LittleShmeet,5965,Silver 2,Flex,0.7675,5.5,7.4074,12.5
Noah,simp,Bronze 3,Flex,1.0281,6.6667,13.4054,56.3333
Statue,4444,Iron 3,Initiator,1.2136,6.2,12.2323,52.2
Prosper,1100,Bronze 3,Duelist,1.1112,2.8,3.5679,40.2
RRoy,Feet,Silver 2,Flex,1.3924,1.0,11.1111,6.5
papapenguin1013,NA1,Silver 1,Flex,0.7059,4.0,5.7971,56.0
xenø,6666,Iron 2,Flex,0.5211,2.8,11.4737,20.4
wavierpotatochip,4984,Gold 1,Controller,1.1354,4.8,9.5297,38.0
Pancake ,2020,Silver 3,Duelist,0.7673,2.4,16.2962,36.0
The Y,6695,Bronze 1,Initiator,0.9176,4.4,10.7032,19.2
Hatch,DOGOS,Gold 1,Flex,0.8333,8.0,0.0,0.0
DaddyMatticus,1590,Iron 3,Flex,,,,
KoiNoYokan,BUH,Gold 3,Flex,0.7571,6.4,22.3704,58.0
GIompus,1997,Bronze 2,Sentinel,0.8257,8.4,11.3115,33.8
blacheney,NA1,Bronze 2,Duelist,1.44,2.0,8.7908,32.0
JonnyRek,NA1,Gold 3,Flex,1.9474,4.0,0.0,0.0
Averyψ,1013,Silver 2,Flex,,,,
KashMoneyGavin,ttv,Silver 3,Flex,0.7661,4.4,20.0352,44.4
Atomic NoShow,1717,Bronze 3,Duelist,0.9779,3.2,10.5466,26.2
Truejfa1,6667,Gold 1,Flex,1.4118,5.0,16.2791,50.0
SOMECHILD,1234,Silver 2,Controller,1.9734,5.8,24.4085,42.0
Shadyy,4720,Bronze 3,Controller,1.4143,4.2,16.8036,21.4
Uropas,999,Silver 1,Flex,,,,
Dompachi Sensei,NA1,Silver 2,Duelist,0.939,4.2,16.0946,45.8
slatt,6802,Silver 1,Duelist,0.8552,2.6,7.0546,18.6
ClubPenguinFan14,PUFF,Bronze 1,Flex,0.7911,7.3333,10.3142,28.6667
Wrath,8368,Gold 1,Duelist,0.6557,2.0,15.7854,28.6
Insomnia,2859,Immortal 1,Flex,2.1053,2.0,0.0,0.0
bootymanvibez FN,slime,Platinum 1,Sentinel,1.1866,2.6,26.2608,31.8
white f boy,rip,Bronze 1,Flex,1.1563,2.6,10.6737,22.2
aleeccccccc,NA1,Silver 1,Flex,1.6,7.0,0.0,0.0
Joobus,6673,Silver 1,Flex,0.5714,5.0,17.1429,38.0
Tigrr,3092,Iron 3,Duelist,0.3143,1.8,13.8745,7.4
TSUN JohnnyChess,wave7,Silver 2,Controller,0.995,2.8,21.7698,29.2
kiz,KALAN,Silver 3,Flex,,,,
YOUNGBLOOD,2004,Gold 2,Duelist,1.2632,2.8,23.344,28.4
mob,nova,Gold 3,Duelist,1.0314,4.0,18.4328,30.6
herr,herr,Silver 1,Duelist,1.5402,7.0,18.2121,32.4
ngoc,HIEU,Silver 2,Duelist,0.9625,2.0,8.0673,16.4
zilla,1655,Silver 3,Flex,0.6116,3.8,10.2688,20.2
Flormfo,9893,Silver 1,Initiator,1.6004,4.4,13.6126,38.4
Off Felix,7914,Silver 1,Duelist,1.2427,5.8,23.6857,58.2
Han,3822,Gold 1,Controller,0.7534,8.2,9.6454,58.2
leihoku,NA1,Silver 3,Sentinel,0.9334,5.8,14.0042,34.4
LunarXTV,2004,Silver 1,Flex,,,,
diZZy,2121,Silver 1,Flex,2.4433,2.0,22.57,26.6
R410A,5612,Bronze 2,Flex,1.15,8.0,16.2791,37.0
Eshan,8921,Gold 1,Flex,0.8156,4.6,11.9065,22.2
Rengoku,fire,Platinum 3,Flex,0.8422,1.8,14.5455,16.4
shrubby,727,Silver 3,Flex,0.7,2.6,15.9231,24.0
HonestlyImTired,1460,Iron 2,Flex,0.6669,1.2,11.7333,10.0
FearlessDreamerr,3945,Silver 1,Controller,1.3858,4.6,12.6411,41.2
